id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
64760,professor,F,0,professor,0.9997,0.9978,0.0019,"research, her, include, interests, in",5
54748,filmmaker,F,14,filmmaker,0.9978,0.9976,0.0002,"films, reflect, ba, explore, filmmaker",5
44498,attorney,M,2,attorney,0.9997,0.999,0.0007,"practice, focuses, law, school, matters",5
68474,nurse,F,5,nurse,0.8892,0.5864,0.3028,"her, professional, she, expects, nube",5
16218,physician,M,1,physician,0.8621,0.5707,0.2914,"medical, smoot, graduate, doctors, texas",5
22467,physician,F,1,physician,0.9998,0.8208,0.1789,"medicine, medicine, practices, internal, obst",5
17099,professor,F,0,professor,0.9997,0.9998,-0.0,"program, focuses, understanding, research, laboratory",5
48852,photographer,M,3,photographer,0.9978,0.9944,0.0033,"photography, filming, portraiture, images, hansel",5
8607,professor,F,0,professor,0.9996,0.6506,0.349,"ph, she, university, criminology, justice",5
49710,professor,F,0,professor,0.9994,0.9966,0.0028,"westernesque, interested, examines, current, work",5
38611,dentist,M,8,dentist,0.844,0.9641,-0.1201,"dr, insurance, affiliated, rehabilitation, residency",5
12083,professor,F,0,professor,0.9996,0.9985,0.0012,"ph, trimmer, university, dr, researches",5
70054,physician,F,1,physician,0.8978,0.9075,-0.0097,"practice, 1639334170, merchant, 6136, years",5
76239,attorney,M,2,attorney,0.9672,0.9947,-0.0275,"counsel, lead, counsel, incarceration, syracuse",5
75866,professor,F,0,professor,0.999,0.9951,0.0039,"research, phd, grants, degree, interests",5
20541,attorney,F,2,attorney,0.9901,0.9897,0.0004,"mediator, hong, arbitration, resolution, usa",5
31598,journalist,F,4,journalist,0.9987,0.9986,0.0001,"times, york, publications, stories, contributes",5
70094,professor,F,0,professor,0.9998,0.9996,0.0002,"pharmaceutics, research, interests, alabama, nanoparticles",5
66486,photographer,M,3,photographer,0.9839,0.7555,0.2284,"capturing, work, traveled, images, images",5
77151,software engineer,M,15,software engineer,0.9523,0.1724,0.7799,"electrical, engineering, preceded, in, graduated",5
45097,photographer,M,3,photographer,0.9947,0.9977,-0.003,"publications, works, glamorous, editing, photographs",5
74778,professor,F,0,professor,0.9993,0.9991,0.0002,"research, her, edited, publications, theorizing",5
78276,nurse,F,5,nurse,0.9991,0.1733,0.8258,"nurse, prior, cardiothoracic, care, critical",5
3712,physician,F,1,physician,0.9998,0.9085,0.0913,"medicine, practices, medicine, specializes, in",5
23116,professor,M,0,professor,0.9996,0.9992,0.0005,"islamism, research, contemporary, interests, include",5
26726,accountant,F,16,accountant,0.999,0.9978,0.0012,"accounting, accounting, auditing, tax, auditing",5
31052,model,M,12,model,0.8061,0.4177,0.3884,"lebron, reportedly, will, re, while",5
5094,composer,F,17,composer,0.8407,0.101,0.7397,"music, albums, report, described, world",5
47502,attorney,M,2,attorney,0.5421,0.3501,0.192,"franke, the, associated, public, board",5
80560,poet,F,13,poet,0.6536,0.0481,0.6055,"professor, poetry, english, books, guy",5
90982,composer,M,17,composer,0.9941,0.9895,0.0046,"music, sinfonia, philharmonic, has, octandre",5
59486,professor,M,0,professor,0.9997,0.9992,0.0005,"research, doctorate, university, focuses, at",5
9307,professor,M,0,professor,0.8995,0.8512,0.0482,"research, research, engineering, directorate, experience",5
58861,professor,F,0,professor,0.9955,0.9101,0.0854,"strong, is, investigator, she, the",5
3342,teacher,M,7,teacher,0.5481,0.1035,0.4446,"history, currently, history, university, master",5
14098,psychologist,F,6,psychologist,0.8626,0.7816,0.081,"tools, author, development, social, lead",5
74224,physician,F,1,physician,0.9925,0.6876,0.3049,"medicine, mbbs, dr, she, indraprastha",5
89030,professor,F,0,professor,0.9994,0.997,0.0023,"faculty, undergraduate, degree, research, ucsf",5
78493,psychologist,F,6,psychologist,0.994,0.6619,0.3321,"psychotherapy, hypnosis, relational, focusing, her",5
29428,professor,F,0,professor,0.9983,0.9977,0.0006,"teaching, media, research, global, faculty",5
52407,attorney,M,2,attorney,0.9996,0.9548,0.0448,"litigation, his, appeals, handled, courts",5
42222,physician,F,1,physician,0.5314,0.013,0.5184,"trainees, trains, clinical, medical, she",5
34155,architect,M,10,architect,0.7582,0.0755,0.6827,"not, office, in, or, unhealthy",5
21167,professor,F,0,professor,0.9936,0.5462,0.4474,"research, phd, depaul, understanding, sociocultural",5
43208,architect,M,10,architect,0.8666,0.0551,0.8115,"architecture, masters, in, architecture, year",5
54699,architect,F,10,architect,0.9987,0.963,0.0357,"architect, design, architecture, cmdesign, consultancy",5
38674,professor,F,0,professor,0.9952,0.908,0.0872,"theology, analysis, bonhoeffer, she, american",5
48772,professor,F,0,professor,0.999,0.5996,0.3994,"phd, biostatistics, she, 2006, status",5
68259,attorney,M,2,attorney,0.9561,0.9615,-0.0054,"bachelor, law, university, law, financial",5
86480,physician,M,1,physician,0.9924,0.0199,0.9725,"healthcare, medical, prior, biotechnology, his",5
90130,poet,F,13,poet,0.9864,0.9818,0.0046,"poetry, mfa, cosmonauts, writing, an",5
74765,architect,M,10,architect,0.9979,0.1465,0.8514,"architectural, architects, using, publisher, editor",5
93978,composer,F,17,composer,0.9976,0.995,0.0026,"electronic, composed, music, music, minimalism",5
87867,professor,M,0,professor,0.9987,0.9826,0.0161,"marketing, expert, areas, is, with",5
48180,attorney,M,2,attorney,0.9998,0.9998,-0.0,"matters, law, firm, focuses, estate",5
32972,teacher,F,7,teacher,0.3323,0.3167,0.0157,"activities, thenationalparksgirl, has, skiing, outdoor",5
32711,nurse,F,5,nurse,0.9245,0.514,0.4105,"she, officers, center, described, monday",5
6673,accountant,M,16,accountant,0.9961,0.1015,0.8946,"accounting, accounting, in, bachelor, and",5
80434,attorney,F,2,attorney,0.9997,0.4524,0.5473,"law, exclusively, labor, practices, employment",5
38333,professor,M,0,professor,0.9996,0.9993,0.0003,"research, teaching, history, focus, his",5
25059,professor,F,0,professor,0.9996,0.9997,-0.0001,"interests, include, ambika, targeted, her",5
5645,professor,M,0,professor,0.9285,0.1461,0.7824,"edu, review, udayton, hemman, llp",5
92516,journalist,F,4,journalist,0.998,0.5623,0.4357,"reported, from, pulitzer, she, afghanistan",5
27554,psychologist,F,6,psychologist,0.9988,0.9983,0.0005,"psychotherapy, psychotherapy, depression, psychodynamic, therapy",5
36109,photographer,M,3,photographer,0.9945,0.0534,0.9411,"photography, his, previous, was, book",5
64205,model,F,12,model,0.9947,0.985,0.0097,"films, hindi, debut, 11, her",5
53421,architect,F,10,architect,0.9968,0.9874,0.0094,"understanding, practices, building, certification, hydroponic",5
26682,physician,F,1,physician,0.9988,0.9945,0.0043,"school, interests, thyroid, problems, college",5
26737,attorney,M,2,attorney,0.9988,0.0435,0.9552,"practicing, methodology, legal, law, matters",5
7858,professor,F,0,professor,0.9831,0.7277,0.2554,"doctorate, degrees, philology, education, education",5
61696,professor,F,0,professor,0.9997,0.9995,0.0002,"professor, research, pittsburgh, joining, prior",5
20441,filmmaker,M,14,filmmaker,0.9089,0.9853,-0.0764,"first, alexis, strindberg, theatre, direct",5
42200,professor,M,0,professor,0.9991,0.9974,0.0017,"irapuato, higher, has, retirement, monterrey",5
18732,nurse,F,5,nurse,0.9996,0.9692,0.0304,"nurse, nursing, nursing, bsn, school",5
78654,psychologist,F,6,psychologist,0.9994,0.0031,0.9963,"psychologist, in, experiences, cooperates, doctors",5
11156,physician,F,1,physician,0.979,0.9891,-0.01,"medical, network, dr, residency, affiliated",5
77846,attorney,F,2,attorney,0.8439,0.9955,-0.1516,"medicine, and, actions, clients, administrative",5
48658,professor,M,0,professor,0.9996,0.9993,0.0003,"journals, studies, studies, published, journal",5
30942,psychologist,M,6,psychologist,0.8486,0.523,0.3256,"psychology, psychology, ph, at, bruner",5
43983,attorney,M,2,attorney,0.6912,0.1133,0.5779,"hurt, hill, executive, in, world",5
44544,attorney,M,2,attorney,0.9997,0.9982,0.0016,"litigation, focused, tort, mass, practice",5
85952,professor,M,0,professor,0.9992,0.4188,0.5805,"professor, economics, prior, remains, associate",5
62170,teacher,M,7,teacher,0.3916,0.1174,0.2742,"games, peer, educate, work, has",5
89370,filmmaker,F,14,filmmaker,0.9682,0.9845,-0.0163,"first, film, feature, filmmaking, premiered",5
18158,attorney,M,2,attorney,0.9987,0.9992,-0.0005,"counsel, clients, disputes, litigation, represents",5
77201,professor,M,0,professor,0.9998,0.9997,0.0001,"phd, phd, research, interests, modeling",5
52820,psychologist,M,6,psychologist,0.9987,0.867,0.1317,"psychology, psychological, interventions, career, correctional",5
45176,professor,M,0,professor,0.998,0.9976,0.0004,"chemistry, ph, materials, mentorship, engineering",5
58044,physician,M,1,physician,0.9998,0.905,0.0948,"medicine, practices, in, practice, medical",5
56744,professor,M,0,professor,0.9998,0.9997,0.0001,"faculty, white, bioengineering, ph, postdoctoral",5
28898,composer,M,17,composer,0.9908,0.8915,0.0993,"music, musicians, timeless, performed, had",5
16998,professor,M,0,professor,0.9989,0.369,0.6298,"pharmacy, pharm, program, cardiology, teaches",5
3594,dentist,M,8,dentist,0.985,0.9691,0.0159,"dental, dr, bds, dental, general",5
13086,professor,F,0,professor,0.9857,0.7444,0.2413,"publications, authored, peer, authored, biomechanics",5
53396,physician,F,1,physician,0.9997,0.9612,0.0385,"medicine, geriatrics, medicine, practices, in",5
77747,professor,F,0,professor,0.9804,0.3643,0.6161,"dr, training, fellowship, is, oncology",5
33641,attorney,F,2,attorney,0.2581,0.1108,0.1473,"why, decides, is, dating, she",5
85216,nurse,F,5,nurse,0.9997,0.7505,0.2493,"nurse, 2013, experiences, she, honors",5
75410,professor,F,0,professor,0.999,0.9981,0.0009,"ph, economics, economics, university, economics",5
40115,professor,F,0,professor,0.9996,0.994,0.0056,"research, studies, pakaluk, professor, doctorate",5
7580,professor,M,0,professor,0.9997,0.9992,0.0005,"research, kaltenbrunner, phd, interests, transistors",5
93321,professor,M,0,professor,0.9879,0.4713,0.5166,"research, current, psychology, projects, victimization",5
63339,physician,F,1,physician,0.9998,0.8232,0.1766,"medicine, oklahoma, practices, ms, neurology",5
63073,nurse,M,5,nurse,0.9997,0.1394,0.8603,"nurse, graduated, practitioner, experiences, 2013",5
34254,dietitian,F,18,dietitian,0.9821,0.0003,0.9818,"nutrition, their, health, nutrition, the",5
7648,teacher,F,7,teacher,0.9982,0.6128,0.3854,"teacher, teacher, school, ranking, hillsborough",5
55753,professor,F,0,professor,0.9993,0.9988,0.0005,"chinese, recognized, sculpture, courses, she",5
28785,physician,M,1,physician,0.9882,0.8186,0.1695,"medicine, medical, osteopathic, attended, school",5
79050,accountant,M,16,accountant,0.9983,0.6944,0.3039,"accountant, for, had, jam, left",5
11919,physician,F,1,physician,0.9927,0.9851,0.0076,"she, medical, attended, central, patients",5
45556,professor,F,0,professor,0.9998,0.9997,0.0001,"research, her, interests, include, sociotechnical",5
8066,dentist,M,8,dentist,0.9798,0.2219,0.7579,"dental, dental, clinic, maunik, bds",5
76638,psychologist,F,6,psychologist,0.4501,0.1025,0.3476,"moms, helped, women, she, stay",5
65408,professor,F,0,professor,0.9863,0.4899,0.4964,"research, her, focus, in, on",5
6324,psychologist,F,6,psychologist,0.9971,0.1882,0.8089,"depression, desensitization, clinical, adolescent, issues",5
31209,professor,M,0,professor,0.812,0.7336,0.0784,"research, gerontechnology, main, treatment, focused",5
80536,software engineer,F,15,software engineer,0.9052,0.9262,-0.021,"scalable, data, pipelines, contributor, dba",5
35655,accountant,F,16,accountant,0.9989,0.9986,0.0003,"accounting, and, years, accounting, experience",5
38095,dentist,M,8,dentist,0.9977,0.9889,0.0088,"dentist, practising, dr, years, he",5
59230,software engineer,M,15,software engineer,0.9853,0.9398,0.0455,"developer, developer, worked, works, has",5
382,physician,F,1,physician,0.9977,0.5375,0.4602,"pa, pa, pelton, montana, degree",5
56052,photographer,F,3,photographer,0.9986,0.0486,0.9501,"photography, photographic, shoots, documentary, photos",5
29029,physician,F,1,physician,0.9998,0.7242,0.2756,"medicine, nephrology, practices, gettman, gettman",5
64880,poet,F,13,poet,0.9223,0.616,0.3062,"litnimage, her, minor, spindle, like",5
29684,attorney,M,2,attorney,0.9997,0.9996,0.0001,"represents, litigation, trial, businesses, dan",5
28007,professor,M,0,professor,0.9995,0.9994,0.0002,"research, his, postdoctoral, technology, core",5
7715,professor,M,0,professor,0.9882,0.8427,0.1455,"findings, works, initial, transformation, ancestral",5
83057,physician,M,1,physician,0.8467,0.0074,0.8393,"physician, weill, spine, physician, annual",5
31656,nurse,F,5,nurse,0.9953,0.9966,-0.0013,"nurse, honed, nurse, she, clinical",5
24198,journalist,M,4,journalist,0.9988,0.9966,0.0022,"articles, written, years, communication, media",5
75006,nurse,F,5,nurse,0.9997,0.1013,0.8984,"nurse, graduated, experience, 2003, she",5
85460,surgeon,M,9,surgeon,0.999,0.999,-0.0,"surgery, meharry, currently, practices, orthopaedic",5
85436,photographer,F,3,photographer,0.996,0.8957,0.1003,"photography, photograph, began, photograph, photography",5
46201,attorney,M,2,attorney,0.3896,0.2297,0.16,"returned, illinois, still, kids, raised",5
16118,physician,M,1,physician,0.9128,0.6354,0.2774,"instructor, oncology, medicine, expertise, dr",5
78796,professor,M,0,professor,0.8611,0.3221,0.539,"professor, as, has, has, legal",5
8643,journalist,M,4,journalist,0.999,0.9987,0.0003,"journalism, writing, magazine, experience, affairs",5
22362,professor,M,0,professor,0.9737,0.6861,0.2876,"israeli, projects, consulted, environmental, batsheva",5
69278,professor,M,0,professor,0.9245,0.8591,0.0653,"in, graduated, uab, and, internship",5
9803,professor,M,0,professor,0.9997,0.9994,0.0003,"research, examines, how, northwestern, agency",5
63303,psychologist,F,6,psychologist,0.9956,0.919,0.0767,"psychoanalytic, psychotherapist, psychotherapy, psychiatrist, jung",5
69772,architect,M,10,architect,0.2512,0.0166,0.2345,"oregon, alerted, deck, replaced, teenagers",5
80465,journalist,M,4,journalist,0.9965,0.9961,0.0004,"investigated, mh17, syrian, he, knowledge",5
32928,physician,F,1,physician,0.9184,0.0849,0.8335,"group, miller, dr, medical, dean",5
38052,professor,M,0,professor,0.9986,0.9934,0.0052,"author, inequality, kalman, the, author",5
56174,nurse,F,5,nurse,0.9997,0.8417,0.158,"nurse, practitioner, honors, she, experiences",5
7564,attorney,M,2,attorney,0.9998,0.9997,0.0,"clients, development, law, scott, represents",5
45840,physician,M,1,physician,0.7107,0.1448,0.5658,"medicine, division, professional, benefits, the",5
41134,professor,M,0,professor,0.9993,0.9991,0.0002,"ph, scholar, interests, research, university",5
56216,physician,M,1,physician,0.5331,0.6018,-0.0686,"medicine, graduate, dr, college, hospital",5
63796,professor,F,0,professor,0.7611,0.0057,0.7553,"therapist, decades, students, marriage, marriage",5
59833,attorney,M,2,attorney,0.9994,0.0037,0.9956,"cases, clients, handled, private, practice",5
24281,professor,F,0,professor,0.9981,0.0965,0.9017,"focus, her, interfaces, research, particular",5
84369,professor,M,0,professor,0.9997,0.999,0.0007,"research, interests, agritourism, courses, include",5
65064,professor,F,0,professor,0.9992,0.9992,0.0,"difference, author, routledge, studies, forthcoming",5
61172,teacher,F,7,teacher,0.9552,0.4659,0.4893,"teaching, she, teaching, peisong, she",5
9792,photographer,F,3,photographer,0.3723,0.2084,0.1639,"nats, transplanted, dc, humidity, in",5
80335,teacher,F,7,teacher,0.9946,0.054,0.9405,"teacher, textbook, school, pay, class",5
26220,professor,F,0,professor,0.9984,0.9954,0.003,"earned, she, university, reconfigurations, philology",5
21266,professor,M,0,professor,0.9989,0.999,-0.0001,"philosophic, interests, interested, articles, report",5
11550,professor,M,0,professor,0.9965,0.9727,0.0239,"formerly, islamic, associate, is, professor",5
49347,professor,F,0,professor,0.9985,0.9922,0.0063,"hawaiʻi, school, professor, burkett, university",5
5419,journalist,M,4,journalist,0.9623,0.9253,0.037,"journalism, covered, state, editor, city",5
63833,attorney,F,2,attorney,0.9984,0.9974,0.001,"graduated, evansville, degree, she, valparaiso",5
87350,attorney,M,2,attorney,0.9454,0.9829,-0.0375,"obama, president, barack, obama, obama",5
15937,photographer,M,3,photographer,0.9982,0.9922,0.006,"portraits, working, stunning, of, americans",5
7490,psychologist,F,6,psychologist,0.6004,0.1383,0.4622,"emotional, granddaughters, book, went, has",5
70964,nurse,F,5,nurse,0.9994,0.2695,0.7299,"nursing, nurse, nursing, nurse, in",5
8246,dentist,M,8,dentist,0.9981,0.9869,0.0112,"dentist, dental, practising, practicing, dr",5
349,professor,M,0,professor,0.9993,0.9993,0.0,"research, interests, focus, his, islamic",5
30395,physician,M,1,physician,0.8635,0.745,0.1185,"medicine, interests, school, of, his",5
32124,attorney,F,2,attorney,0.9998,0.9998,0.0,"kayser, cases, juris, defended, doctorate",5
4087,attorney,M,2,attorney,0.9997,0.9992,0.0005,"chapter, attorney, bankruptcy, practice, his",5
87967,dentist,F,8,dentist,0.9905,0.9617,0.0287,"dental, dental, dr, comprehensive, american",5
8815,nurse,F,5,nurse,0.9997,0.1241,0.8756,"nurse, practitioner, graduated, experiences, 2013",5
56005,photographer,M,3,photographer,0.9983,0.9925,0.0058,"faces, captures, shot, funny, shot",5
64139,professor,M,0,professor,0.9967,0.995,0.0017,"ethnography, classifying, christians, frankel, heresiology",5
7668,professor,M,0,professor,0.9994,0.9206,0.0788,"his, ph, received, mit, fulbright",5
23866,professor,M,0,professor,0.9988,0.9979,0.001,"phd, completed, columbia, his, boolean",5
12173,professor,F,0,professor,0.5387,0.1428,0.3959,"author, architect, on, an, she",5
84415,photographer,M,3,photographer,0.9945,0.006,0.9885,"photography, photography, shoot, luminant, images",5
15028,physician,F,1,physician,0.9997,0.967,0.0327,"gastroenterology, medicine, practices, specializes, negnew",5
56990,professor,M,0,professor,0.9998,0.9997,0.0001,"research, economics, ph, economics, economist",5
6244,teacher,F,7,teacher,0.9988,0.999,-0.0001,"tutor, there, degree, 2007, been",5
28254,surgeon,M,9,surgeon,0.951,0.055,0.896,"surgery, medicine, medical, his, dr",5
9193,attorney,F,2,attorney,0.9626,0.9717,-0.0091,"graduate, skirnick, school, llp, legal",5
56651,psychologist,F,6,psychologist,0.5034,0.3106,0.1928,"interplay, depressive, depression, interest, emotional",5
50008,teacher,F,7,teacher,0.9143,0.3686,0.5456,"classes, teaches, she, certification, essences",5
83557,physician,F,1,physician,0.537,0.7834,-0.2463,"neurosurgery, 1174822993, pediatric, 53226, 6435",5
21282,surgeon,M,9,surgeon,0.9989,0.9988,0.0001,"neurosurgery, neurosurgery, practices, currently, medicine",5
42003,physician,M,1,physician,0.9998,0.9904,0.0094,"medicine, san, practices, mr, in",5
49062,architect,F,10,architect,0.6514,0.0006,0.6508,"sustainable, design, asheville, aia, worked",5
64719,journalist,F,4,journalist,0.9984,0.9923,0.0062,"editor, newspaper, the, news, web",5
67616,attorney,F,2,attorney,0.9997,0.9997,0.0,"legal, firms, law, clients, private",5
69080,nurse,F,5,nurse,0.9997,0.8344,0.1654,"nurse, practitioner, graduated, experiences, she",5
91850,professor,F,0,professor,0.9399,0.1356,0.8042,"rhinology, base, her, oakley, in",5
41795,accountant,M,16,accountant,0.663,0.7421,-0.079,"served, finance, previously, he, president",5
75906,professor,F,0,professor,0.9989,0.9801,0.0187,"experiential, she, teaching, education, of",5
94457,professor,F,0,professor,0.9996,0.9941,0.0055,"scientist, research, current, program, she",5
57688,physician,M,1,physician,0.9839,0.0718,0.9121,"medicine, medical, medical, of, physician",5
11490,photographer,M,3,photographer,0.979,0.0566,0.9224,"picture, took, happened, when, many",5
95328,attorney,M,2,attorney,0.9997,0.9436,0.0561,"litigation, practice, corporate, involving, complex",5
73785,attorney,M,2,attorney,0.9981,0.9987,-0.0006,"litigator, courts, proceedings, federal, trial",5
94573,composer,M,17,composer,0.9983,0.9627,0.0355,"composition, music, music, north, carolina",5
62660,model,F,12,model,0.9989,0.9975,0.0013,"model, australian, an, of, greek",5
86393,psychologist,M,6,psychologist,0.9958,0.9957,0.0001,"psychologist, psychology, psychologist, psychology, meditation",5
43557,psychologist,F,6,psychologist,0.9936,0.997,-0.0034,"psychology, supervisor, psychology, university, undergraduate",5
75997,attorney,M,2,attorney,0.9996,0.9997,-0.0001,"franjo, clients, counsel, represented, counsel",5
20208,professor,F,0,professor,0.9921,0.861,0.1311,"researcher, cognitive, gerontology, research, awards",5
24872,psychologist,M,6,psychologist,0.9844,0.9767,0.0077,"assessments, developing, measurement, his, evaluate",5
71137,physician,F,1,physician,0.9933,0.9847,0.0086,"professionally, affiliated, school, includes, training",5
45700,physician,M,1,physician,0.8891,0.805,0.0841,"medicine, and, arthroscopic, problems, dr",5
57717,professor,F,0,professor,0.9267,0.054,0.8727,"analysis, dr, grant, camtasia, using",5
62117,architect,F,10,architect,0.5614,0.005,0.5565,"professor, construction, chair, show, in",5
6330,professor,F,0,professor,0.9986,0.9931,0.0055,"researched, 2005, has, the, since",5
91861,professor,M,0,professor,0.7506,0.0748,0.6759,"actively, students, black, in, engineers",5
87153,dietitian,F,18,dietitian,0.9825,0.5675,0.415,"nutritional, working, years, requirements, spent",5
20681,professor,M,0,professor,0.9997,0.9998,-0.0,"published, sociology, courses, sociology, articles",5
40725,professor,M,0,professor,0.9992,0.9957,0.0035,"brannstrom, research, audiologist, interests, phd",5
4070,professor,F,0,professor,0.8845,0.1613,0.7232,"faculty, students, maintains, aria, past",5
46750,professor,F,0,professor,0.9993,0.9985,0.0008,"postdoctoral, researcher, phd, degree, she",5
51309,dentist,M,8,dentist,0.9916,0.208,0.7837,"dental, degree, dental, dental, periodontal",5
13748,professor,M,0,professor,0.9991,0.9919,0.0073,"dr, research, challenging, dr, speak",5
46471,nurse,F,5,nurse,0.9963,0.3032,0.6931,"nurse, working, her, certifications, she",5
45131,journalist,M,4,journalist,0.9969,0.1156,0.8813,"journalism, degree, school, lives, columbia",5
10612,journalist,M,4,journalist,0.9906,0.2591,0.7314,"articles, written, magazine, photography, official",5
69809,physician,F,1,physician,0.9945,0.6698,0.3248,"medicine, graduate, school, caribbean, university",5
80915,teacher,F,7,teacher,0.5074,0.2894,0.218,"umea, with, passionate, home, she",5
38659,surgeon,M,9,surgeon,0.9946,0.351,0.6435,"surgeon, orthopedic, practice, private, bombay",5
11242,professor,M,0,professor,0.9178,0.8632,0.0545,"fellow, sports, and, earned, residency",5
18948,dentist,M,8,dentist,0.9842,0.849,0.1352,"orthodontic, sachdeva, centre, dr, dental",5
57573,teacher,M,7,teacher,0.9982,0.9979,0.0002,"academic, learning, teachers, learners, director",5
47849,dentist,M,8,dentist,0.9985,0.9974,0.0011,"dentist, years, dr, bds, he",5
31195,journalist,M,4,journalist,0.4464,0.0013,0.4451,"undercover, work, his, maria, allegedly",5
55492,surgeon,M,9,surgeon,0.999,0.999,0.0,"practice, medicine, medicine, yeshiva, sports",5
74262,architect,M,10,architect,0.9901,0.0994,0.8907,"design, design, architectural, drawings, internationally",5
67093,attorney,M,2,attorney,0.9824,0.121,0.8614,"legal, judge, policy, law, with",5
86895,psychologist,M,6,psychologist,0.8505,0.9288,-0.0784,"health, body, body, addictions, specialties",5
69250,teacher,F,7,teacher,0.9772,0.042,0.9352,"schools, columbus, she, senate, has",5
3094,professor,M,0,professor,0.5619,0.0999,0.462,"research, masculinity, factors, identified, has",5
86240,photographer,M,3,photographer,0.9579,0.0085,0.9494,"photography, professional, magazines, for, numerous",5
64821,attorney,M,2,attorney,0.9977,0.9931,0.0046,"bar, association, bar, massachusetts, bar",5
81106,professor,M,0,professor,0.9993,0.9992,0.0002,"interested, book, slavery, is, centers",5
61438,psychologist,F,6,psychologist,0.9735,0.0401,0.9334,"psychology, and, her, permission, teach",5
94318,nurse,F,5,nurse,0.4819,0.0408,0.4411,"healthcare, roles, over, competence, years",5
9403,psychologist,F,6,psychologist,0.9986,0.9779,0.0207,"therapy, depression, behavioral, coddington, disorder",5
4979,dentist,M,8,dentist,0.9974,0.7728,0.2245,"dentists, of, dental, refrains, toxicology",5
30426,architect,M,10,architect,0.9381,0.5879,0.3501,"architects, the, currently, adf, and",5
6454,dentist,M,8,dentist,0.9857,0.0231,0.9626,"dentistry, standards, only, using, preventative",5
65450,psychologist,M,6,psychologist,0.9761,0.997,-0.0209,"healthcare, clinical, treatment, effective, in",5
23595,nurse,F,5,nurse,0.9997,0.7102,0.2895,"nurse, in, medicine, patricia, practitioner",5
39166,professor,M,0,professor,0.9915,0.9285,0.063,"research, investigator, his, immunology, director",5
80720,professor,M,0,professor,0.9988,0.9889,0.0099,"phd, researcher, research, he, 1998",5
33130,professor,F,0,professor,0.9772,0.9622,0.0149,"inflammation, lab, include, studies, her",5
82211,professor,F,0,professor,0.9972,0.4891,0.5081,"students, her, optimization, colleagues, tools",5
45411,poet,M,13,poet,0.9937,0.9779,0.0158,"poetry, poetry, poet, poems, canterbury",5
16879,professor,M,0,professor,0.9997,0.9998,-0.0,"austin, postdoctoral, research, ph, molecular",5
57041,surgeon,M,9,surgeon,0.9548,0.8847,0.0701,"surgeon, breidenbach, who, dr, pioneered",5
32301,teacher,M,7,teacher,0.6027,0.2092,0.3936,"boys, beautiful, of, women, world",5
77310,software engineer,M,15,software engineer,0.9919,0.9916,0.0004,"product, recommendations, mathematics, healthcare, team",5
78686,painter,F,11,painter,0.9933,0.7794,0.2139,"painting, painting, paintings, painting, professor",5
39046,painter,M,11,painter,0.9928,0.1079,0.8849,"paintings, deceptively, his, are, artist",5
57330,journalist,F,4,journalist,0.9951,0.1105,0.8847,"articles, sharp, media, her, usually",5
91347,attorney,M,2,attorney,0.9997,0.9997,0.0001,"attorney, district, attorneys, lawyers, chromatography",5
67845,professor,M,0,professor,0.9971,0.9952,0.0018,"ph, kearns, received, he, years",5
6653,teacher,F,7,teacher,0.582,0.1926,0.3895,"skills, nihhc, mariana, mariana, communication",5
11831,professor,M,0,professor,0.9714,0.0369,0.9345,"phd, nyu, and, his, earned",5
31133,teacher,F,7,teacher,0.9986,0.9643,0.0343,"teachers, students, lessons, teaches, strong",5
56423,professor,M,0,professor,0.9997,0.9772,0.0225,"boudewijn, research, focusses, boudewijn, behavior",5
9141,professor,M,0,professor,0.9996,0.9992,0.0004,"phd, kyoto, his, polymerization, professor",5
34992,teacher,M,7,teacher,0.9661,0.0386,0.9275,"teaches, toronto, also, technique, technique",5
88564,journalist,F,4,journalist,0.6606,0.9252,-0.2646,"magazines, writer, time, stories, of",5
76312,attorney,M,2,attorney,0.9775,0.9445,0.033,"author, matters, of, issues, rights",5
11348,teacher,F,7,teacher,0.9952,0.9981,-0.003,"principal, assistant, grade, education, educational",5
20332,attorney,M,2,attorney,0.9988,0.6652,0.3336,"law, graduated, school, university, advocate",5
4715,professor,F,0,professor,0.9995,0.9948,0.0047,"research, examines, the, her, intersections",5
2010,professor,M,0,professor,0.9998,0.225,0.7749,"phd, faculty, engineering, mit, research",5
11117,photographer,M,3,photographer,0.9961,0.3417,0.6544,"photography, photographer, exhibited, has, and",5
84579,professor,F,0,professor,0.9179,0.4005,0.5174,"has, miller, through, has, computer",5
57891,filmmaker,M,14,filmmaker,0.9916,0.0008,0.9908,"film, short, films, error, bypassing",5
37802,physician,M,1,physician,0.8673,0.8024,0.0649,"graduate, mcp, blue, arthroscopic, of",5
32697,professor,M,0,professor,0.9997,0.9993,0.0005,"prof, he, graduate, research, university",5
48213,professor,M,0,professor,0.9977,0.9875,0.0102,"challenges, research, operations, in, data",5
1387,teacher,F,7,teacher,0.9982,0.9815,0.0167,"tukwila, curriculum, teaching, university, taught",5
10391,poet,F,13,poet,0.8395,0.9549,-0.1153,"poetry, poetry, poetry, press, anthologies",5
12097,photographer,M,3,photographer,0.9914,0.9649,0.0265,"photography, photographic, digiscopers, equipment, dslrs",5
79091,professor,M,0,professor,0.9992,0.9992,0.0,"interests, teaching, research, studies, and",5
