id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
88894,comedian,M,19,comedian,0.5798,0.4729,0.1069,"the, comics, called, scrawling, journal",5
88794,attorney,F,2,attorney,0.8187,0.3223,0.4965,"murdered, board, owner, connects, using",5
27882,professor,M,0,professor,0.9905,0.9867,0.0037,"erik, award, research, research, holds",5
41261,professor,F,0,professor,0.9983,0.97,0.0283,"works, interests, are, utica, research",5
804,painter,F,11,painter,0.9266,0.8923,0.0342,"ar, paint, received, panelabstract, and",5
34895,software engineer,M,15,software engineer,0.8173,0.8511,-0.0338,"websphere, laboratory, informatics, execution, process",5
44078,photographer,M,3,photographer,0.4474,0.0964,0.3511,"35mm, enjoys, shooting, time, too",5
40146,professor,M,0,professor,0.8657,0.444,0.4217,"recently, teaching, student, to, project",5
18559,photographer,F,3,photographer,0.9956,0.9926,0.003,"images, photographs, photographs, inspirational, label",5
60063,psychologist,F,6,psychologist,0.9892,0.306,0.6832,"psychology, psychological, texas, president, forensic",5
55905,physician,M,1,physician,0.9913,0.7887,0.2026,"graduate, midwestern, medicine, osteopathic, honors",5
13482,teacher,F,7,teacher,0.9623,0.923,0.0393,"schools, habilitation, lifeprep, colleen, life",5
51135,surgeon,M,9,surgeon,0.5918,0.2384,0.3534,"surgery, tummy, medicine, dermabrasion, tuck",5
87508,physician,M,1,physician,0.9638,0.0004,0.9634,"medicine, dr, unc, of, unc",5
10650,model,F,12,model,0.9985,0.5573,0.4413,"jeter, bikini, american, jeter, hannah",5
83149,professor,F,0,professor,0.8304,0.13,0.7004,"2003, been, prize, received, theatre",5
25348,physician,F,1,physician,0.9998,0.9107,0.0891,"medicine, practices, medicine, saint, specializes",5
20822,physician,F,1,physician,0.543,0.4898,0.0531,"practice, 0515, location, 1316940737, 6421",5
43622,journalist,M,4,journalist,0.9492,0.8088,0.1404,"thinks, lives, small, pace, says",5
73713,professor,M,0,professor,0.9988,0.0158,0.9831,"minnis, the, studies, empirically, examine",5
8349,professor,M,0,professor,0.9995,0.9993,0.0002,"teaching, research, press, blackwell, dispossession",5
52335,filmmaker,F,14,filmmaker,0.9968,0.8809,0.1159,"film, film, melissa, to, mfa",5
74945,comedian,M,19,comedian,0.5741,0.4416,0.1325,"fringe, traveled, part, festivalas, new",5
43961,physician,F,1,physician,0.9998,0.9093,0.0905,"medicine, practices, midwest, specializes, medicine",5
5299,physician,F,1,physician,0.9998,0.3405,0.6593,"practices, medicine, hubacek, saint, orthopaedic",5
14999,professor,M,0,professor,0.9958,0.9897,0.0061,"organizational, focuses, papers, research, managerial",5
56088,professor,M,0,professor,0.8215,0.0896,0.7319,"debakey, chief, reconstructive, of, surgery",5
39268,filmmaker,F,14,filmmaker,0.9972,0.9968,0.0004,"short, festival, best, film, editing",5
69189,professor,M,0,professor,0.9986,0.9958,0.0028,"concentrates, social, of, psychosocial, psychosocial",5
23039,teacher,F,7,teacher,0.9982,0.5448,0.4534,"teaching, this, attended, students, earned",5
7990,professor,M,0,professor,0.5335,0.1448,0.3888,"prize, american, berggruen, mcgill, was",5
11187,professor,M,0,professor,0.9992,0.967,0.0322,"research, teaching, investigating, currently, received",5
44299,professor,M,0,professor,0.9998,0.9987,0.001,"postdoctoral, uses, doctoral, lab, faculty",5
56139,photographer,M,3,photographer,0.9928,0.1326,0.8602,"photos, book, stunning, is, eric",5
37888,psychologist,F,6,psychologist,0.9987,0.0313,0.9675,"counselling, graduate, degree, the, from",5
40533,physician,F,1,physician,0.9678,0.2473,0.7205,"medicine, prior, tiffany, physical, attended",5
59052,attorney,M,2,attorney,0.2083,0.0999,0.1085,"party, organizer, monthly, also, strom",5
10913,professor,M,0,professor,0.9922,0.8769,0.1154,"studies, social, social, lgbt, cultural",5
60691,nurse,F,5,nurse,0.9996,0.9772,0.0224,"nursing, womana€™s, van, degrees, from",5
34862,professor,F,0,professor,0.9998,0.9995,0.0003,"director, 2016, postdoctoral, ph, geological",5
68434,attorney,M,2,attorney,0.9997,0.9903,0.0094,"medicaid, wills, counsel, probate, seniors",5
4680,professor,M,0,professor,0.9804,0.9935,-0.013,"doctorate, scientific, nutrition, dr, abstracts",5
51896,photographer,F,3,photographer,0.9088,0.2085,0.7003,"posing, listens, fountain, bills, to",5
43110,physician,F,1,physician,0.9998,0.9316,0.0683,"medicine, san, practices, in, scripps",5
36580,psychologist,F,6,psychologist,0.5372,0.0947,0.4425,"depression, exhaustion, are, common, issues",5
88684,physician,F,1,physician,0.978,0.9354,0.0426,"western, medicine, california, of, graduated",5
23742,professor,F,0,professor,0.9995,0.9981,0.0014,"focuses, research, essays, issues, upon",5
91201,professor,F,0,professor,0.9996,0.9995,0.0001,"university, cornell, social, press, research",5
22214,nurse,F,5,nurse,0.4785,0.0134,0.4651,"2005, suzette, gynecological, medicine, management",5
44,professor,F,0,professor,0.9946,0.9956,-0.001,"holds, disparities, in, sociology, nih",5
58334,software engineer,M,15,software engineer,0.9912,0.9032,0.0881,"software, development, computer, after, graduation",5
66927,physician,M,1,physician,0.5433,0.0091,0.5342,"doctor, process, leave, in, puts",5
47567,professor,F,0,professor,0.9998,0.9997,0.0001,"majors, university, phd, machemer, teaches",5
90150,professor,F,0,professor,0.9995,0.9844,0.0151,"research, background, participatory, interests, processes",5
92726,physician,F,1,physician,0.9998,0.6002,0.3996,"medicine, practices, loma, specializes, in",5
61193,professor,M,0,professor,0.9997,0.7006,0.2991,"focuses, nanomaterials, engineered, research, materials",5
62831,poet,F,13,poet,0.9759,0.8206,0.1553,"poemmemoirstory, mfa, poetry, writing, from",5
93775,physician,M,1,physician,0.9435,0.2898,0.6538,"medicine, graduate, dr, of, dr",5
37255,software engineer,M,15,software engineer,0.8728,0.874,-0.0012,"is, an, management, php, expert",5
79446,attorney,M,2,attorney,0.9997,0.088,0.9117,"transactional, law, franchise, practices, commercial",5
43925,professor,F,0,professor,0.9829,0.8072,0.1757,"professors, phd, lu, level, favourite",5
89663,physician,F,1,physician,0.9998,0.6944,0.3054,"medicine, practices, kochmeier, kochmeier, specializes",5
35758,physician,F,1,physician,0.9998,0.5866,0.4132,"practices, medicine, medicine, hospital, specializes",5
61034,professor,M,0,professor,0.9995,0.9995,0.0,"xiaofang, doctoral, denmark, supervision, 2017",5
13527,psychologist,F,6,psychologist,0.9972,0.235,0.7622,"psychological, variety, topics, television, been",5
35951,dentist,F,8,dentist,0.9775,0.0195,0.958,"dental, bds, chakkalakkal, neethu, clinic",5
62296,architect,M,10,architect,0.9447,0.3553,0.5894,"microsoft, michael, interactions, partner, division",5
26643,professor,M,0,professor,0.9985,0.994,0.0046,"old, perspectives, courses, judaism, areas",5
47029,dentist,M,8,dentist,0.9936,0.9815,0.0121,"dental, dental, practising, dr, experience",5
1941,accountant,M,16,accountant,0.9991,0.5811,0.418,"accounting, offices, accounting, finance, financial",5
91298,teacher,F,7,teacher,0.5947,0.0431,0.5516,"teacher, inspired, as, matters, translated",5
41803,professor,M,0,professor,0.8437,0.7321,0.1116,"business, intellectual, american, book, oxford",5
19971,photographer,M,3,photographer,0.9988,0.9054,0.0934,"shoot, to, portraits, available, hire",5
87426,filmmaker,M,14,filmmaker,0.8312,0.776,0.0552,"co, andrew, installation, profiled, on",5
11600,physician,M,1,physician,0.5266,0.1199,0.4067,"stuivenberg, hospital, african, the, label",5
61710,professor,F,0,professor,0.9982,0.9982,-0.0,"studies, and, gender, focus, and",5
64760,professor,F,0,professor,0.9997,0.9995,0.0002,"interests, include, in, attitudes, racial",5
54748,filmmaker,F,14,filmmaker,0.9977,0.9971,0.0007,"cinequest, screenwriting, developing, film, film",5
44498,attorney,M,2,attorney,0.9997,0.9992,0.0004,"law, school, practice, matters, focuses",5
68474,nurse,F,5,nurse,0.7465,0.0713,0.6752,"professional, passionate, health, fernanda, profession",5
16218,physician,M,1,physician,0.9126,0.7694,0.1432,"medical, smoot, graduate, texas, doctors",5
22467,physician,F,1,physician,0.9998,0.7185,0.2813,"medicine, practices, medicine, obst, internal",5
17099,professor,F,0,professor,0.9997,0.9996,0.0001,"program, focuses, research, understanding, dr",5
48852,photographer,M,3,photographer,0.9965,0.9958,0.0008,"portraiture, photography, filming, shooting, images",5
8607,professor,F,0,professor,0.9996,0.4415,0.5581,"ph, university, holds, criminology, justice",5
49710,professor,F,0,professor,0.9993,0.9842,0.0151,"westernesque, examines, interested, work, current",5
38611,dentist,M,8,dentist,0.8495,0.4231,0.4265,"residency, affiliated, dr, choice, insurance",5
12083,professor,F,0,professor,0.9996,0.9981,0.0015,"ph, university, trimmer, dr, researches",5
70054,physician,F,1,physician,0.9138,0.6805,0.2332,"practice, 1639334170, merchant, nj, 6136",5
76239,attorney,M,2,attorney,0.982,0.9963,-0.0143,"counsel, lead, counsel, incarceration, annucci",5
75866,professor,F,0,professor,0.9983,0.994,0.0043,"grants, research, phd, psychology, interests",5
20541,attorney,F,2,attorney,0.9937,0.9916,0.0021,"mediator, hong, resolution, arbitrator, arbitration",5
31598,journalist,F,4,journalist,0.998,0.998,-0.0,"times, york, publications, stories, the",5
70094,professor,F,0,professor,0.9997,0.9996,0.0001,"pharmaceutics, research, alabama, include, interests",5
66486,photographer,M,3,photographer,0.9805,0.6753,0.3052,"capturing, work, images, traveled, images",5
77151,software engineer,M,15,software engineer,0.9361,0.1751,0.761,"electrical, engineering, preceded, in, university",5
45097,photographer,M,3,photographer,0.9839,0.9839,-0.0,"works, publications, editing, glamorous, portraits",5
74778,professor,F,0,professor,0.9992,0.9979,0.0013,"explores, edited, theorizing, journals, publications",5
78276,nurse,F,5,nurse,0.958,0.5615,0.3965,"within, working, care, as, 2016",5
3712,physician,F,1,physician,0.9997,0.6322,0.3675,"medicine, practices, behrmann, specializes, medicine",5
23116,professor,M,0,professor,0.9997,0.999,0.0007,"university, islamism, interests, joining, research",5
26726,accountant,F,16,accountant,0.999,0.998,0.001,"accounting, accounting, auditing, tax, accounting",5
31052,model,M,12,model,0.614,0.4115,0.2025,"current, reportedly, lebron, re, oklahoma",5
5094,composer,F,17,composer,0.8923,0.0795,0.8129,"music, albums, report, described, world",5
47502,accountant,M,16,accountant,0.4443,0.4399,0.0045,"franke, the, public, member, tobey",5
80560,poet,F,13,poet,0.7661,0.0582,0.7079,"professor, poetry, english, books, guy",5
90982,composer,M,17,composer,0.996,0.9808,0.0152,"sinfonia, music, philharmonic, has, octandre",5
59486,professor,M,0,professor,0.9996,0.999,0.0005,"university, research, at, focuses, doctorate",5
9307,professor,M,0,professor,0.7742,0.0482,0.726,"research, research, experience, years, laboratory",5
58861,professor,F,0,professor,0.995,0.8348,0.1601,"strong, investigator, is, the, grant",5
3342,journalist,M,4,journalist,0.5086,0.3166,0.192,"intellectual, pursuing, degree, the, scottish",5
14098,psychologist,F,6,psychologist,0.9831,0.9086,0.0745,"emotional, social, tools, emotional, editor",5
74224,physician,F,1,physician,0.9821,0.4687,0.5134,"medicine, dr, mbbs, diploma, indraprastha",5
89030,professor,F,0,professor,0.9993,0.9945,0.0048,"faculty, faculty, graduated, ucsf, undergraduate",5
78493,psychologist,F,6,psychologist,0.9871,0.5025,0.4846,"psychotherapy, hypnosis, relational, focusing, trained",5
29428,professor,F,0,professor,0.9984,0.9887,0.0097,"media, global, teaching, research, an",5
52407,attorney,M,2,attorney,0.9995,0.9997,-0.0001,"experience, handled, appeals, courts, court",5
42222,physician,F,1,physician,0.5813,0.0101,0.5712,"medical, trainees, clinical, trains, violence",5
34155,architect,M,10,architect,0.5272,0.0254,0.5018,"office, electronica, not, has, in",5
21167,professor,F,0,professor,0.9871,0.8395,0.1476,"depaul, sociocultural, phd, understanding, impact",5
43208,architect,M,10,architect,0.8674,0.0593,0.8081,"architecture, masters, in, architecture, year",5
54699,architect,F,10,architect,0.9982,0.326,0.6722,"architecture, design, consultancy, an, based",5
38674,professor,F,0,professor,0.9926,0.8829,0.1097,"theology, analysis, bonhoeffer, academy, american",5
48772,professor,F,0,professor,0.9953,0.9648,0.0305,"phd, mostly, 2006, status, university",5
68259,attorney,M,2,attorney,0.9485,0.4248,0.5237,"bachelor, law, university, law, history",5
86480,physician,M,1,physician,0.9803,0.0123,0.9681,"healthcare, biotechnology, medical, issues, reform",5
90130,poet,F,13,poet,0.9843,0.9599,0.0243,"poetry, mfa, graduated, cosmonauts, an",5
74765,architect,M,10,architect,0.9978,0.0997,0.898,"architectural, architects, using, publisher, editor",5
93978,composer,F,17,composer,0.9974,0.9941,0.0033,"electronic, composed, polyphonic, music, minimalism",5
87867,professor,M,0,professor,0.9986,0.9719,0.0267,"is, with, marketing, areas, advertising",5
48180,attorney,M,2,attorney,0.9998,0.9998,0.0,"matters, firm, focuses, law, 2014",5
32972,journalist,F,4,journalist,0.3114,0.2718,0.0396,"passion, parks, anything, to, kayaking",5
32711,nurse,F,5,nurse,0.3119,0.114,0.1979,"officers, center, radio, monday, the",5
6673,accountant,M,16,accountant,0.9972,0.1105,0.8868,"accounting, accounting, and, in, bachelor",5
80434,attorney,F,2,attorney,0.9997,0.0175,0.9822,"law, practices, labor, exclusively, employment",5
38333,professor,M,0,professor,0.9995,0.998,0.0015,"history, focus, teaching, and, development",5
25059,professor,F,0,professor,0.9996,0.9997,-0.0002,"include, interests, targeted, ambika, musculoskeletal",5
5645,professor,M,0,professor,0.9167,0.1102,0.8065,"edu, review, udayton, david, llp",5
92516,journalist,F,4,journalist,0.9979,0.3941,0.6038,"reported, from, pulitzer, has, iraq",5
27554,psychologist,F,6,psychologist,0.999,0.9987,0.0004,"psychotherapy, psychotherapy, depression, therapy, psychodynamic",5
36109,photographer,M,3,photographer,0.9893,0.0075,0.9819,"photography, was, book, sportswriter, up",5
64205,model,F,12,model,0.969,0.5634,0.4056,"debut, films, films, hindi, in",5
53421,architect,F,10,architect,0.9949,0.9941,0.0008,"practices, understanding, certification, hydroponic, environmentally",5
26682,physician,F,1,physician,0.998,0.9903,0.0077,"school, problems, dr, interests, college",5
26737,attorney,M,2,attorney,0.9987,0.9069,0.0918,"legal, practicing, law, matters, financial",5
7858,professor,F,0,professor,0.9891,0.7407,0.2484,"doctorate, degrees, philology, armenia, education",5
61696,professor,F,0,professor,0.9997,0.9992,0.0004,"research, joining, prior, graduate, examines",5
20441,filmmaker,M,14,filmmaker,0.8555,0.8373,0.0182,"recently, theatre, two, featured, founder",5
42200,professor,M,0,professor,0.999,0.9978,0.0012,"retirement, visiting, higher, irapuato, mechanics",5
18732,nurse,F,5,nurse,0.9996,0.7249,0.2747,"nursing, nursing, bsn, graduated, fnp",5
78654,nurse,F,5,nurse,0.9699,0.8624,0.1075,"honors, appointment, 1977, graduated, cooperates",5
11156,physician,F,1,physician,0.962,0.9581,0.0039,"medical, network, dr, residency, affiliated",5
77846,attorney,F,2,attorney,0.9679,0.9917,-0.0239,"medicine, actions, and, law, administrative",5
48658,professor,M,0,professor,0.9996,0.9993,0.0003,"journals, studies, studies, journal, published",5
30942,psychologist,M,6,psychologist,0.8423,0.3493,0.493,"psychology, psychology, ph, at, bruner",5
43983,attorney,M,2,attorney,0.8696,0.7311,0.1385,"hurt, executive, world, hill, range",5
44544,attorney,M,2,attorney,0.9998,0.9987,0.0011,"litigation, tort, focused, has, mass",5
85952,professor,M,0,professor,0.9917,0.3815,0.6103,"prior, economics, that, university, label",5
62170,teacher,M,7,teacher,0.4452,0.2262,0.219,"has, games, educate, peer, looking",5
89370,filmmaker,F,14,filmmaker,0.9649,0.9833,-0.0185,"filmmaking, premiered, film, mcknight, best",5
18158,attorney,M,2,attorney,0.999,0.9995,-0.0005,"counsel, disputes, litigation, torts, business",5
77201,professor,M,0,professor,0.9997,0.9997,0.0001,"phd, research, modeling, interests, from",5
52820,psychologist,M,6,psychologist,0.9985,0.7938,0.2046,"psychology, interventions, psychological, dysregulation, psychological",5
45176,professor,M,0,professor,0.9978,0.9974,0.0004,"mentorship, center, earned, materials, chemistry",5
58044,physician,M,1,physician,0.9998,0.8483,0.1515,"medicine, practices, in, selma, practice",5
56744,professor,M,0,professor,0.9997,0.9986,0.0011,"faculty, bioengineering, white, postdoctoral, dr",5
28898,composer,M,17,composer,0.9821,0.9076,0.0745,"music, musicians, music, performed, classical",5
16998,professor,M,0,professor,0.9982,0.9248,0.0734,"pharmacy, earned, of, residency, cardiology",5
3594,dentist,M,8,dentist,0.9845,0.972,0.0125,"dental, dr, bds, dental, general",5
13086,professor,F,0,professor,0.9852,0.7685,0.2167,"publications, peer, authored, biomechanics, reviewed",5
53396,physician,F,1,physician,0.9997,0.7366,0.2631,"medicine, practices, geriatrics, pa, medicine",5
77747,professor,F,0,professor,0.9779,0.2315,0.7464,"dr, is, fellowship, hematology, training",5
33641,attorney,F,2,attorney,0.2093,0.1317,0.0776,"decides, dating, online, own, ought",5
85216,nurse,F,5,nurse,0.7709,0.2125,0.5585,"2013, misti, mississippi, medical, urgent",5
75410,professor,F,0,professor,0.9991,0.9979,0.0012,"economics, ph, economics, university, economics",5
40115,professor,F,0,professor,0.999,0.9954,0.0037,"is, pakaluk, research, harvard, concerned",5
7580,professor,M,0,professor,0.9997,0.9989,0.0008,"research, phd, kaltenbrunner, interests, lab",5
93321,professor,M,0,professor,0.9811,0.2526,0.7284,"research, psychology, current, projects, victimization",5
63339,physician,F,1,physician,0.9998,0.6944,0.3054,"medicine, practices, oklahoma, neurology, in",5
63073,physician,M,1,physician,0.603,0.6841,-0.0811,"specialists, 2013, label, group, affiliates",5
34254,dietitian,F,18,dietitian,0.9884,0.0003,0.9882,"nutrition, health, their, nutrition, wants",5
7648,teacher,F,7,teacher,0.986,0.0526,0.9334,"school, rating, hillsborough, mask, mask",5
55753,professor,F,0,professor,0.9993,0.9987,0.0006,"chinese, courses, recognized, sculpture, art",5
28785,physician,M,1,physician,0.9909,0.8907,0.1003,"medicine, osteopathic, platinum, attended, medical",5
79050,attorney,M,2,attorney,0.5633,0.4538,0.1095,"other, label, told, recommend, books",5
11919,physician,F,1,physician,0.9842,0.4111,0.5731,"medical, attended, at, practice, failure",5
45556,professor,F,0,professor,0.9998,0.9997,0.0001,"research, ph, sociotechnical, interests, include",5
8066,dentist,M,8,dentist,0.9808,0.9622,0.0187,"dental, dental, maunik, clinic, dr",5
76638,psychologist,F,6,psychologist,0.457,0.1663,0.2907,"moms, women, helped, has, stay",5
65408,professor,F,0,professor,0.983,0.3047,0.6783,"research, interests, focus, in, on",5
6324,psychologist,F,6,psychologist,0.9976,0.1615,0.8361,"depression, desensitization, issues, adolescent, clinical",5
31209,professor,M,0,professor,0.8128,0.4631,0.3496,"research, main, gerontechnology, treatment, oncology",5
80536,software engineer,F,15,software engineer,0.8617,0.6259,0.2358,"committer, kafka, dba, pipelines, scalable",5
35655,accountant,F,16,accountant,0.999,0.8828,0.1162,"accounting, years, and, accounting, finance",5
38095,dentist,M,8,dentist,0.9847,0.967,0.0177,"dental, practising, speciality, dr, experience",5
59230,software engineer,M,15,software engineer,0.9784,0.8615,0.1169,"science, has, systems, intelligent, seattle",5
382,physician,F,1,physician,0.9981,0.5887,0.4094,"pa, montana, pa, pelton, graduate",5
56052,photographer,F,3,photographer,0.9986,0.1183,0.8802,"photography, photographic, shoots, documentary, photos",5
29029,physician,F,1,physician,0.9997,0.5074,0.4923,"medicine, practices, nephrology, gettman, gettman",5
64880,poet,F,13,poet,0.938,0.5766,0.3615,"litnimage, minor, spindle, the, like",5
29684,attorney,M,2,attorney,0.9997,0.9996,0.0001,"represents, litigation, trial, businesses, dan",5
28007,professor,M,0,professor,0.9992,0.9977,0.0014,"research, completed, postdoctoral, core, award",5
7715,professor,M,0,professor,0.9863,0.8224,0.1639,"works, initial, findings, transformation, value",5
83057,surgeon,M,9,surgeon,0.9471,0.1207,0.8264,"orthopedic, surgery, hospital, class, chief",5
31656,nurse,F,5,nurse,0.9944,0.6241,0.3703,"nurses, and, hematology, empowerment, since",5
24198,journalist,M,4,journalist,0.9989,0.9987,0.0002,"articles, media, communication, years, newspapers",5
75006,physician,F,1,physician,0.8349,0.4944,0.3405,"affiliated, physicians, label, 0222, medicare",5
85460,surgeon,M,9,surgeon,0.9989,0.9989,0.0001,"surgery, meharry, dr, medical, orthopaedic",5
85436,photographer,F,3,photographer,0.9904,0.9295,0.0609,"photography, photograph, photograph, photography, love",5
46201,attorney,M,2,attorney,0.3018,0.2015,0.1002,"returned, illinois, raised, still, do",5
16118,physician,M,1,physician,0.9495,0.5892,0.3604,"instructor, medicine, dr, oncology, at",5
78796,professor,M,0,professor,0.7836,0.7621,0.0215,"has, as, esl, esl, fulbright",5
8643,journalist,M,4,journalist,0.999,0.9983,0.0007,"journalism, magazine, writing, abuses, affairs",5
22362,professor,M,0,professor,0.9103,0.477,0.4334,"projects, consulted, israeli, batsheva, environmental",5
69278,professor,M,0,professor,0.9168,0.7579,0.159,"in, internship, uab, and, alabama",5
9803,professor,M,0,professor,0.9997,0.999,0.0007,"examines, research, phd, studies, phd",5
63303,psychologist,F,6,psychologist,0.9956,0.8295,0.1661,"psychoanalytic, psychotherapy, jung, stages, psychiatrist",5
69772,teacher,M,7,teacher,0.3245,0.1374,0.1871,"alerted, oregon, teenagers, rotten, bouncing",5
80465,journalist,M,4,journalist,0.9937,0.9802,0.0135,"investigated, mh17, syrian, war, knowledge",5
32928,physician,F,1,physician,0.8007,0.2513,0.5494,"group, medical, miller, preaches, dr",5
38052,professor,M,0,professor,0.9985,0.963,0.0355,"author, inequality, kalman, social, author",5
56174,nurse,F,5,nurse,0.7572,0.5462,0.211,"graduated, 2009, cooperates, md, diagnostic",5
7564,attorney,M,2,attorney,0.9998,0.9997,0.0,"clients, development, law, represents, scott",5
45840,professor,M,0,professor,0.6583,0.2263,0.4319,"lay, extensively, in, family, plant",5
41134,professor,M,0,professor,0.9993,0.9981,0.0012,"ph, research, interests, scholar, all",5
56216,physician,M,1,physician,0.6126,0.6835,-0.071,"medicine, graduate, dr, affiliated, hospital",5
63796,psychologist,F,6,psychologist,0.8,0.0788,0.7212,"therapy, experience, family, medicine, licensed",5
59833,attorney,M,2,attorney,0.9995,0.1436,0.8559,"cases, clients, handled, private, variety",5
24281,professor,F,0,professor,0.9952,0.1191,0.8761,"is, research, of, recognition, interfaces",5
84369,professor,M,0,professor,0.9997,0.9981,0.0016,"courses, agritourism, interests, award, research",5
65064,professor,F,0,professor,0.999,0.9987,0.0003,"author, difference, routledge, with, studies",5
61172,teacher,F,7,teacher,0.9301,0.6141,0.316,"peisong, teaching, teaching, for, university",5
9792,photographer,F,3,photographer,0.3489,0.1548,0.1941,"transplanted, dc, nats, humidity, in",5
80335,teacher,F,7,teacher,0.9006,0.0072,0.8933,"school, textbook, week, class, shortages",5
26220,professor,F,0,professor,0.9967,0.987,0.0098,"earned, university, reconfigurations, fulbright, 2010",5
21266,professor,M,0,professor,0.9982,0.993,0.0052,"interested, interests, articles, bioethics, particularly",5
11550,professor,M,0,professor,0.9887,0.6109,0.3778,"peace, associate, studies, islamic, medieval",5
49347,professor,F,0,professor,0.9965,0.9875,0.009,"school, hawaiʻi, university, of, richardson",5
5419,journalist,M,4,journalist,0.8215,0.5349,0.2865,"journalism, state, editor, city, times",5
63833,attorney,F,2,attorney,0.9982,0.9965,0.0018,"graduated, evansville, writing, born, valparaiso",5
87350,attorney,M,2,attorney,0.9614,0.9858,-0.0244,"turkey, barack, obama, obama, president",5
15937,photographer,M,3,photographer,0.998,0.9919,0.0062,"portraits, stunning, working, americans, of",5
7490,psychologist,F,6,psychologist,0.4509,0.0588,0.3921,"emotional, granddaughters, book, has, when",5
70964,nurse,F,5,nurse,0.9994,0.1765,0.8229,"nursing, nursing, in, received, bachelor",5
8246,dentist,M,8,dentist,0.9905,0.9893,0.0012,"dental, practising, dr, delhi, center",5
349,professor,M,0,professor,0.9993,0.9993,-0.0001,"interests, research, focus, currently, articles",5
30395,physician,M,1,physician,0.8694,0.8151,0.0543,"medicine, interests, of, physician, umass",5
32124,attorney,F,2,attorney,0.9997,0.9991,0.0006,"cases, juris, kayser, kayser, rights",5
4087,attorney,M,2,attorney,0.9995,0.9839,0.0156,"chapter, bankruptcy, practice, protection, providing",5
87967,dentist,F,8,dentist,0.9903,0.9805,0.0098,"dental, dental, dr, care, practical",5
8815,physician,F,1,physician,0.5496,0.0911,0.4584,"medical, louisiana, 2013, specialists, dr",5
56005,photographer,M,3,photographer,0.9978,0.9924,0.0054,"shot, captures, funny, faces, shot",5
64139,professor,M,0,professor,0.9973,0.9921,0.0052,"ethnography, christians, classifying, heresiology, michigan",5
7668,professor,M,0,professor,0.998,0.9873,0.0107,"received, from, fulbright, school, worked",5
23866,professor,M,0,professor,0.9978,0.9962,0.0016,"completed, columbia, research, interests, include",5
12173,architect,F,10,architect,0.5884,0.0062,0.5822,"architect, working, agencies, design, inspirational",5
84415,photographer,M,3,photographer,0.9943,0.0061,0.9882,"photography, photography, shoot, luminant, images",5
15028,physician,F,1,physician,0.9997,0.8667,0.133,"practices, gastroenterology, medicine, specializes, negnew",5
56990,professor,M,0,professor,0.9998,0.9994,0.0005,"research, economist, economics, economics, primary",5
6244,teacher,F,7,teacher,0.9988,0.9987,0.0002,"there, tutor, since, degree, 2007",5
28254,surgeon,M,9,surgeon,0.9378,0.0582,0.8796,"dr, received, surgery, american, medical",5
9193,attorney,F,2,attorney,0.9631,0.9689,-0.0058,"graduate, school, legal, skirnick, legal",5
56651,psychologist,F,6,psychologist,0.5115,0.5148,-0.0033,"interplay, depressive, depression, emotional, interest",5
50008,teacher,F,7,teacher,0.8602,0.1642,0.696,"classes, teaches, essences, certification, massage",5
83557,physician,F,1,physician,0.3875,0.2449,0.1426,"pediatric, 53226, 1174822993, milwaukee, nandini",5
21282,surgeon,M,9,surgeon,0.9989,0.9983,0.0006,"neurosurgery, neurosurgery, practices, dr, medicine",5
42003,physician,M,1,physician,0.9998,0.9828,0.017,"medicine, san, practices, pediatrics, in",5
49062,architect,F,10,architect,0.7771,0.0006,0.7765,"sustainable, design, asheville, worked, aia",5
64719,journalist,F,4,journalist,0.9983,0.9775,0.0207,"editor, newspaper, the, news, web",5
67616,attorney,F,2,attorney,0.9997,0.9997,0.0,"firms, legal, law, clients, private",5
69080,nurse,F,5,nurse,0.67,0.4868,0.1831,"2013, graduated, of, cooperates, having",5
91850,professor,F,0,professor,0.7792,0.0244,0.7548,"received, rhinology, in, base, fellowship",5
41795,accountant,M,16,accountant,0.7232,0.7872,-0.0641,"served, finance, world, president, with",5
75906,professor,F,0,professor,0.9989,0.9501,0.0487,"experiential, teaching, years, of, has",5
94457,professor,F,0,professor,0.9995,0.989,0.0105,"scientist, research, current, program, addresses",5
57688,physician,M,1,physician,0.8291,0.9295,-0.1004,"england, have, journal, medical, journal",5
11490,photographer,M,3,photographer,0.6381,0.0537,0.5843,"picture, happened, took, many, exactly",5
95328,attorney,M,2,attorney,0.9996,0.3472,0.6524,"litigation, clients, complex, practice, corporate",5
73785,attorney,M,2,attorney,0.9978,0.998,-0.0002,"litigator, proceedings, courts, trial, eminent",5
94573,composer,M,17,composer,0.9983,0.9719,0.0264,"composition, music, music, north, carolina",5
62660,model,F,12,model,0.9984,0.1096,0.8888,"bikini, time, fitness, born, 27th",5
86393,psychologist,M,6,psychologist,0.9935,0.9449,0.0486,"psychology, psychology, psychologists, meditation, therapists",5
43557,psychologist,F,6,psychologist,0.9926,0.993,-0.0004,"psychology, psychology, university, internship, undergraduate",5
75997,attorney,M,2,attorney,0.9996,0.9997,-0.0001,"franjo, clients, represented, counsel, counsel",5
20208,professor,F,0,professor,0.9854,0.7845,0.2009,"researcher, cognitive, research, awards, gerontology",5
24872,psychologist,M,6,psychologist,0.9849,0.9885,-0.0036,"assessments, developing, measurement, consulted, evaluate",5
