id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
18158,attorney,M,2,attorney,0.9993,0.9994,-0.0001,"counsel, serves, represents, courts, appellate",5
77201,professor,M,0,professor,0.9995,0.9994,0.0,"PhD, PhD, University, holds, research",5
52820,psychologist,M,6,psychologist,0.9985,0.9298,0.0687,"psychological, psychological, psychology, psychological, provided",5
45176,professor,M,0,professor,0.9986,0.9495,0.0492,"Ph, Dr, Materials, Engineering, Engineering",5
58044,physician,M,1,physician,0.9995,0.9535,0.046,"practices, Spanish, medicine, speaks, English",5
56744,professor,M,0,professor,0.9992,0.9946,0.0046,"faculty, Ph, joined, received, Dr",5
28898,composer,M,17,composer,0.9442,0.702,0.2422,"His, Saturn, performed, classical, singers",5
16998,professor,M,0,professor,0.9968,0.3423,0.6545,"residency, teaches, Dr, Nursing, Pharm",5
3594,dentist,M,8,dentist,0.9714,0.9703,0.0011,"ental, Surgery, ental, practices, doctor",5
13086,professor,F,0,professor,0.9979,0.9943,0.0036,"publications, peer, or, area, authored",5
53396,physician,F,1,physician,0.9995,0.9383,0.0612,"practices, medicine, Medicine, specializes, affiliated",5
77747,professor,F,0,professor,0.9854,0.746,0.2395,"pediatric, Dr, specializing, Baylor, fellowship",5
33641,journalist,F,16,accountant,0.239,0.0181,0.2209,"pace, matters, life, love, decides",5
85216,nurse,F,5,nurse,0.9994,0.9993,0.0,"She, Medical, Medical, graduated, affiliates",5
75410,professor,F,0,professor,0.9987,0.9947,0.004,"teaching, research, Ph, University, Regional",5
40115,professor,F,0,professor,0.9992,0.9903,0.0089,"research, studies, study, Professor, economics",5
7580,professor,M,0,professor,0.9993,0.9992,0.0001,"PhD, research, interests, University, current",5
93321,professor,M,0,professor,0.8029,0.0641,0.7389,"research, projects, cultures, particularly, involve",5
63339,physician,F,1,physician,0.9995,0.3969,0.6026,"practices, medicine, affiliated, specializes, Ms",5
63073,nurse,M,5,nurse,0.9994,0.9994,-0.0,"UR, Medical, specialists, SE, hospitals",5
34254,dietitian,F,18,dietitian,0.9958,0.0194,0.9764,"nutrition, counselling, nutrition, working, health",5
7648,teacher,F,7,teacher,0.9962,0.9786,0.0176,"teacher, teacher, Jersey, School, School",5
55753,professor,F,0,professor,0.999,0.9835,0.0155,"courses, teaches, expertise, sculpture, early",5
28785,physician,M,1,physician,0.9624,0.9827,-0.0202,"Healthcare, Healthcare, Medicine, United, medical",5
79050,accountant,M,16,accountant,0.9962,0.6404,0.3559,"company, accountant, earnings, associates, supervisor",5
11919,physician,F,1,physician,0.999,0.9966,0.0024,"clinical, medical, residency, Medicine, Her",5
45556,professor,F,0,professor,0.9995,0.9992,0.0003,"Ph, interests, research, University, Engineering",5
8066,dentist,M,8,dentist,0.9655,0.9628,0.0027,"ental, Dr, Clinic, ental, practices",5
76638,attorney,F,6,psychologist,0.7588,0.114,0.6448,"realize, many, helped, while, women",5
65408,professor,F,0,professor,0.9832,0.7311,0.2521,"research, interests, psychology, focus, education",5
6324,psychologist,F,6,psychologist,0.9988,0.9949,0.0039,"clinical, depression, contact, adolescent, patients",5
31209,professor,M,0,professor,0.9338,0.3965,0.5373,"research, interested, focused, American, test",5
80536,software engineer,F,15,software engineer,0.7488,0.789,-0.0401,"contributor, building, pipelines, scalable, existing",5
35655,accountant,F,16,accountant,0.9987,0.9986,0.0001,"Accounting, Accounting, Manager, customer, clients",5
38095,dentist,M,8,dentist,0.9979,0.9968,0.0012,"Dr, Dent, ist, appointment, experience",5
59230,software engineer,M,15,software engineer,0.9545,0.8474,0.1071,"developer, application, now, works, developer",5
382,physician,F,1,physician,0.9989,0.0164,0.9825,"PA, PA, clinical, patient, Health",5
56052,photographer,F,3,photographer,0.9982,0.9981,0.0001,"Photography, Photos, Award, exhibitions, Phot",5
29029,physician,F,1,physician,0.9995,0.6957,0.3038,"practices, medicine, affiliated, specializes, Medical",5
64880,poet,F,13,poet,0.8281,0.0744,0.7537,"Review, work, at, ond, places",5
29684,attorney,M,2,attorney,0.9995,0.9991,0.0004,"represents, litigation, litigation, range, level",5
28007,professor,M,0,professor,0.9991,0.9984,0.0007,"Ph, doctoral, University, Faculty, research",5
7715,professor,M,0,professor,0.9956,0.3522,0.6433,"archaeological, on, uebl, ancestral, uebl",5
83057,surgeon,M,1,physician,0.8917,0.0038,0.888,"physician, assistant, chief, Assistant, served",5
31656,nurse,F,5,nurse,0.9971,0.9987,-0.0015,"Nurse, Registered, clinical, Nurse, Nurse",5
24198,journalist,M,4,journalist,0.9974,0.9974,-0.0,"newspapers, articles, media, written, Monitor",5
75006,nurse,F,5,nurse,0.9994,0.9984,0.001,"Nurse, She, Pract, Healthcare, experience",5
85460,surgeon,M,9,surgeon,0.9984,0.9982,0.0002,"Surgery, Dr, Dr, Medical, Medical",5
85436,photographer,F,3,photographer,0.9944,0.9974,-0.0029,"photography, photograph, photograph, photography, DSL",5
46201,photographer,M,3,photographer,0.3922,0.1194,0.2728,"born, burg, of, kids, However",5
16118,physician,M,1,physician,0.8176,0.1877,0.6299,"instructor, clinical, Medicine, patients, Dr",5
78796,professor,M,0,professor,0.9881,0.0309,0.9572,"Professor, teaching, American, bright, interested",5
8643,journalist,M,4,journalist,0.9971,0.9957,0.0015,"Journalism, armed, abuses, magazine, weekly",5
22362,architect,M,10,architect,0.6282,0.4731,0.1551,"Israeli, Impro, projects, Workshop, near",5
69278,psychologist,M,6,psychologist,0.8855,0.001,0.8845,"Professor, Behavioral, Sleep, Department, doctoral",5
9803,professor,M,0,professor,0.9994,0.9994,0.0001,"examines, research, studies, teaching, undergraduate",5
63303,psychologist,F,6,psychologist,0.9965,0.9926,0.0039,"otherapy, psych, psychiatrist, oan, currently",5
69772,software engineer,M,2,attorney,0.2265,0.188,0.0385,"deck, rotten, alerted, just, party",5
80465,journalist,M,4,journalist,0.9941,0.9201,0.074,"Bell, 17, investigated, crash, truth",5
32928,physician,F,1,physician,0.4709,0.039,0.4319,"Medical, Group, grandchildren, children, joined",5
38052,professor,M,0,professor,0.9992,0.9989,0.0003,"author, equality, in, author, Social",5
56174,nurse,F,5,nurse,0.9994,0.9994,0.0,"She, doctors, specialists, UR, medical",5
7564,attorney,M,2,attorney,0.9995,0.9994,0.0,"represents, firm, clients, Scott, advises",5
45840,physician,M,1,physician,0.9407,0.0026,0.9381,"Medicine, Chairman, Family, nutrition, extensively",5
41134,professor,M,0,professor,0.9992,0.999,0.0002,"research, interests, University, general, Lab",5
56216,physician,M,9,surgeon,0.5317,0.342,0.1897,"surgery, Dr, Medical, thigh, Dr",5
63796,psychologist,F,0,professor,0.8059,0.2405,0.5654,"Medicine, professionals, and, and, Therapy",5
59833,attorney,M,2,attorney,0.9993,0.8421,0.1572,"cases, practice, board, clients, related",5
24281,professor,F,0,professor,0.9877,0.9719,0.0158,"research, research, focus, user, teaching",5
84369,professor,M,0,professor,0.9993,0.9991,0.0003,"research, taught, interests, Teaching, Dr",5
65064,professor,F,0,professor,0.9987,0.9937,0.005,"Studies, author, editor, co, ingu",5
61172,teacher,F,7,teacher,0.888,0.2565,0.6314,"teaching, teaching, English, earned, Currently",5
9792,photographer,F,3,photographer,0.7728,0.6897,0.0831,"anted, Portland, Florida, Central, weird",5
80335,teacher,F,7,teacher,0.9939,0.1106,0.8834,"teacher, school, class, textbook, districts",5
26220,professor,F,0,professor,0.999,0.9981,0.0009,"Ph, earcher, dissertation, University, her",5
21266,professor,M,0,professor,0.999,0.9859,0.0131,"range, particularly, ethics, American, religion",5
11550,professor,M,0,professor,0.9774,0.0491,0.9283,"formerly, Medieval, associate, Studies, an",5
49347,professor,F,0,professor,0.9979,0.9962,0.0017,"Professor, University, Director, courses, She",5
5419,journalist,M,4,journalist,0.9254,0.0155,0.91,"covered, Journalism, Times, editor, Times",5
63833,attorney,F,2,attorney,0.9939,0.1852,0.8087,"legal, law, law, Law, writing",5
87350,attorney,M,2,attorney,0.4723,0.2791,0.1931,"from, says, This, turkey, called",5
15937,photographer,M,3,photographer,0.9951,0.9583,0.0368,"portraits, series, stunning, working, subject",5
7490,teacher,F,6,psychologist,0.5619,0.2282,0.3338,"help, emotional, situation, choices, searched",5
70964,nurse,F,5,nurse,0.9976,0.9962,0.0014,"Nursing, Nurse, Nurse, Nursing, Registered",5
8246,dentist,M,8,dentist,0.9981,0.9979,0.0003,"ental, Dent, practicing, Dr, ist",5
349,professor,M,0,professor,0.9992,0.999,0.0002,"research, intersection, interests, published, focus",5
30395,physician,M,1,physician,0.9134,0.9035,0.01,"medical, Medical, Phys, Medical, clinical",5
32124,attorney,F,2,attorney,0.9995,0.9995,-0.0,"attorney, associate, law, LLP, as",5
4087,attorney,M,2,attorney,0.9995,0.9995,0.0,"legal, attorney, advise, providing, bankruptcy",5
87967,dentist,F,8,dentist,0.9926,0.992,0.0006,"oral, ental, ental, Dr, care",5
8815,nurse,F,5,nurse,0.9994,0.9994,0.0,"UR, SE, specialists, graduated, PR",5
56005,photographer,M,3,photographer,0.9972,0.9536,0.0436,"captures, portraits, shot, shot, shot",5
64139,professor,M,0,professor,0.9987,0.9983,0.0004,"University, author, University, Fellow, ography",5
7668,professor,M,0,professor,0.9993,0.9917,0.0076,"Ph, Prior, MIT, Management, consultant",5
23866,professor,M,0,professor,0.9991,0.9977,0.0013,"PhD, doctoral, computational, Harvard, Theory",5
12173,architect,F,10,architect,0.987,0.0227,0.9643,"architect, architect, design, environments, as",5
84415,photographer,M,3,photographer,0.9949,0.7813,0.2135,"photography, photography, images, creates, Lumin",5
15028,physician,F,1,physician,0.9994,0.9514,0.0481,"medicine, practices, affiliated, specializes, VA",5
56990,professor,M,0,professor,0.9995,0.998,0.0015,"research, economics, economist, entrepreneurship, interests",5
6244,teacher,F,7,teacher,0.997,0.993,0.004,"teaching, tutor, College, schools, literacy",5
28254,surgeon,M,9,surgeon,0.9825,0.0408,0.9417,"medical, Dr, Surgery, degree, received",5
9193,attorney,F,2,attorney,0.997,0.9668,0.0302,"law, Court, Massachusetts, law, Legal",5
56651,psychologist,F,0,professor,0.624,0.0214,0.6027,"research, program, culturally, interest, include",5
50008,teacher,F,7,teacher,0.7219,0.3415,0.3805,"teaches, classes, She, classes, variety",5
83557,physician,F,1,physician,0.551,0.5361,0.0149,"PI, PI, Neuro, iatric, WI",5
21282,surgeon,M,9,surgeon,0.9983,0.9983,-0.0,"Dr, gery, sur, Dr, gery",5
42003,physician,M,1,physician,0.9995,0.9838,0.0157,"practices, medicine, Pediatrics, Medical, specializes",5
49062,accountant,F,16,accountant,0.8674,0.0222,0.8452,"Treasurer, as, serves, the, design",5
64719,journalist,F,4,journalist,0.9979,0.9975,0.0004,"editor, chief, Italian, newspaper, freelance",5
67616,attorney,F,2,attorney,0.9995,0.9995,0.0,"law, legal, litigation, firms, clients",5
69080,nurse,F,5,nurse,0.9994,0.9994,0.0,"She, graduated, doctors, Medical, specialists",5
91850,professor,F,0,professor,0.77,0.2524,0.5176,"fellowship, University, international, residency, followed",5
41795,accountant,M,16,accountant,0.4047,0.6139,-0.2092,"Corporate, chairman, joining, director, vice",5
75906,professor,F,0,professor,0.9973,0.9852,0.012,"science, specialist, teaching, organizational, Stevens",5
94457,professor,F,0,professor,0.995,0.9804,0.0146,"scientist, statistical, barriers, evaluate, research",5
57688,physician,M,1,physician,0.9508,0.9305,0.0203,"physician, Common, Medical, Medical, Journal",5
11490,photographer,M,3,photographer,0.9855,0.2124,0.773,"picture, took, OU, with, recently",5
95328,attorney,M,2,attorney,0.9994,0.097,0.9025,"litigation, practice, clients, complex, involving",5
73785,attorney,M,2,attorney,0.9982,0.9989,-0.0008,"practice, appellate, domain, federal, courts",5
94573,composer,M,17,composer,0.9974,0.9954,0.002,"music, composition, music, write, music",5
62660,model,F,12,model,0.9989,0.998,0.0009,"model, Australian, born, is, an",5
86393,psychologist,M,6,psychologist,0.9979,0.9817,0.0162,"psychologist, mindfulness, psychologist, Australian, Psychology",5
43557,psychologist,F,6,psychologist,0.9985,0.9904,0.0082,"clinical, Psychology, Psychology, Psych, Sydney",5
75997,attorney,M,2,attorney,0.9994,0.9995,-0.0001,"counsel, trials, jury, appellate, trial",5
20208,professor,F,0,professor,0.9884,0.9492,0.0392,"research, Dr, researcher, Her, focuses",5
24872,psychologist,M,6,psychologist,0.9888,0.9381,0.0507,"assessments, coaching, known, experience, conducts",5
71137,physician,F,1,physician,0.988,0.9854,0.0026,"patients, residency, professionally, affiliated, Medical",5
45700,physician,M,1,physician,0.8594,0.7745,0.0849,"patient, residency, Medical, Health, Dr",5
57717,professor,F,0,professor,0.8931,0.0001,0.8931,"Dr, grant, course, Dr, learning",5
62117,architect,F,10,architect,0.9751,0.0002,0.9749,"architectural, Professor, design, construction, degree",5
6330,professor,F,0,professor,0.998,0.8982,0.0998,"Dr, researched, University, Dr, served",5
91861,professor,M,0,professor,0.8904,0.3144,0.576,"Engineers, students, trying, actively, table",5
87153,dietitian,F,18,dietitian,0.9966,0.0001,0.9965,"nutritional, food, body, knowledge, spent",5
20681,professor,M,0,professor,0.9995,0.9994,0.0002,"teaches, published, sociology, recently, articles",5
40725,professor,M,0,professor,0.9861,0.5705,0.4156,"PhD, University, research, at, interests",5
4070,professor,F,0,professor,0.9707,0.2495,0.7212,"maintains, students, France, college, of",5
46750,professor,F,0,professor,0.9825,0.6042,0.3782,"doctoral, also, computer, Before, research",5
51309,dentist,M,8,dentist,0.9908,0.9878,0.003,"dental, dental, patients, his, Dr",5
13748,professor,M,0,professor,0.9941,0.4888,0.5053,"Dr, African, Dr, research, on",5
46471,nurse,F,5,nurse,0.9983,0.4206,0.5777,"nurse, clinical, she, as, working",5
45131,journalist,M,4,journalist,0.9945,0.0446,0.9499,"Journalism, degree, holds, School, York",5
10612,journalist,M,4,journalist,0.9911,0.0445,0.9467,"written, TV, articles, has, Magazine",5
69809,physician,F,1,physician,0.9942,0.9824,0.0118,"Dr, Medicine, Dr, School, Anthem",5
80915,journalist,F,4,journalist,0.9428,0.7962,0.1466,"blogging, social, blogging, PhD, recently",5
38659,surgeon,M,9,surgeon,0.9933,0.9911,0.0022,"surgeon, practice, practice, associated, associated",5
11242,professor,M,0,professor,0.7936,0.316,0.4776,"Missouri, Stanford, University, Medicine, served",5
18948,dentist,M,8,dentist,0.9563,0.9402,0.0161,"ental, ental, Dr, Orth, practices",5
57573,teacher,M,7,teacher,0.9921,0.9959,-0.0039,"learners, Academic, teachers, teachers, Teaching",5
47849,dentist,M,8,dentist,0.9978,0.9984,-0.0006,"dental, clinic, Dent, Dr, ist",5
31195,attorney,M,2,attorney,0.8321,0.4111,0.421,"judges, federal, corruption, corrupt, honorable",5
55492,surgeon,M,9,surgeon,0.9983,0.9983,-0.0,"Dr, Dr, Medical, residency, Dr",5
74262,architect,M,10,architect,0.9978,0.0731,0.9247,"building, design, architectural, design, practice",5
67093,attorney,M,2,attorney,0.8763,0.3955,0.4808,"legal, law, Law, state, deal",5
86895,psychologist,M,6,psychologist,0.9589,0.3556,0.6032,"Social, mood, couples, Body, special",5
69250,teacher,F,7,teacher,0.992,0.3124,0.6796,"Schools, worked, She, she, Columbus",5
3094,psychologist,M,6,psychologist,0.6624,0.9149,-0.2525,"research, identified, factors, men, make",5
86240,photographer,M,3,photographer,0.9908,0.0011,0.9897,"photography, professional, magazines, articles, FAQ",5
64821,attorney,M,2,attorney,0.9964,0.8515,0.1448,"Massachusetts, Bar, Bar, Federal, Washington",5
81106,professor,M,0,professor,0.9991,0.9989,0.0002,"recent, classes, book, most, American",5
61438,psychologist,F,6,psychologist,0.8245,0.0021,0.8225,"psychology, seminars, meditation, med, own",5
94318,professor,F,0,professor,0.9852,0.5341,0.4511,"interest, cultural, research, roles, address",5
9403,psychologist,F,6,psychologist,0.9985,0.9567,0.0418,"therapy, behavioral, depression, patient, inical",5
4979,dentist,M,8,dentist,0.9926,0.9962,-0.0036,"dent, dental, ists, means, specializes",5
30426,architect,M,10,architect,0.7938,0.4082,0.3856,"architects, Andy, currently, Andy, representative",5
6454,dentist,M,8,dentist,0.9959,0.9956,0.0003,"dent, patients, procedures, standards, maintains",5
65450,psychologist,M,6,psychologist,0.9935,0.9961,-0.0026,"clinical, PTSD, advocate, treatment, DR",5
23595,nurse,F,5,nurse,0.9994,0.9994,-0.0,"medical, specialists, She, UR, doctors",5
39166,professor,M,0,professor,0.9599,0.9047,0.0552,"research, University, Pittsburgh, interests, director",5
80720,professor,M,0,professor,0.9974,0.9672,0.0302,"researcher, PhD, research, university, students",5
33130,professor,F,0,professor,0.9534,0.9383,0.0152,"lab, mouse, inflammation, role, development",5
82211,professor,F,0,professor,0.9992,0.988,0.0112,"computational, computational, tools, students, mathematics",5
45411,poet,M,13,poet,0.9922,0.9889,0.0033,"poetry, poems, collection, published, creative",5
16879,professor,M,0,professor,0.9993,0.9993,0.0,"Professor, Ph, Dr, received, honor",5
57041,surgeon,M,9,surgeon,0.9221,0.6094,0.3127,"surgeon, replaces, Dr, pioneered, He",5
32301,teacher,M,7,teacher,0.7172,0.0115,0.7057,"letter, beautiful, becoming, his, girls",5
77310,software engineer,M,15,software engineer,0.9932,0.9902,0.003,"team, Google, currently, joined, focus",5
78686,painter,F,11,painter,0.9962,0.9553,0.0409,"painting, Painting, paintings, painting, painting",5
39046,painter,M,11,painter,0.989,0.0017,0.9873,"paintings, artist, works, de, simple",5
57330,journalist,F,4,journalist,0.9936,0.0043,0.9893,"articles, media, state, propaganda, pro",5
91347,attorney,M,2,attorney,0.9989,0.9991,-0.0002,"Attorney, attorneys, prosecutor, cases, Lawyers",5
67845,professor,M,0,professor,0.984,0.9693,0.0148,"Ph, Vanderbilt, at, professional, curriculum",5
6653,nurse,F,5,nurse,0.5996,0.5331,0.0665,"volunteer, NIH, skills, NIH, learned",5
11831,professor,M,0,professor,0.9698,0.0424,0.9274,"PhD, philosophy, political, School, Economics",5
31133,teacher,F,7,teacher,0.9969,0.8416,0.1554,"lessons, teaching, teaches, students, Teachers",5
56423,professor,M,0,professor,0.9982,0.2638,0.7344,"research, develop, techniques, behavior, aims",5
9141,professor,M,0,professor,0.9993,0.9993,0.0001,"PhD, Professor, Professor, degree, his",5
34992,teacher,M,7,teacher,0.9829,0.1044,0.8784,"teaches, author, is, Technique, Toronto",5
88564,journalist,F,4,journalist,0.8546,0.2221,0.6325,"Indian, collection, magazines, ernaut, and",5
76312,attorney,M,2,attorney,0.9775,0.864,0.1134,"Rights, Leave, Family, Act, author",5
11348,teacher,F,7,teacher,0.9962,0.9647,0.0315,"school, principal, education, assistant, Educational",5
20332,attorney,M,2,attorney,0.991,0.6983,0.2927,"Law, School, and, advocate, Chairman",5
4715,professor,F,0,professor,0.999,0.9962,0.0028,"research, examines, theater, examination, century",5
2010,professor,M,0,professor,0.999,0.2467,0.7522,"faculty, research, leads, MIT, PhD",5
11117,photographer,M,3,photographer,0.9863,0.9368,0.0495,"Photographer, photography, invited, join, Gallery",5
84579,professor,F,0,professor,0.7472,0.4049,0.3424,"consultant, through, has, background, taught",5
57891,filmmaker,M,14,filmmaker,0.9972,0.071,0.9262,"films, film, short, date, made",5
37802,physician,M,1,physician,0.7519,0.0041,0.7479,"Medicine, include, expertise, graduate, of",5
32697,professor,M,0,professor,0.9994,0.9964,0.003,"Prof, research, Conference, Berkeley, Committee",5
48213,professor,M,0,professor,0.9989,0.0246,0.9743,"studies, research, interested, industry, study",5
1387,teacher,F,7,teacher,0.9951,0.9933,0.0018,"taught, taught, teaching, teaching, curriculum",5
10391,poet,F,13,poet,0.7216,0.9263,-0.2047,"published, poetry, Po, etry, poems",5
12097,photographer,M,3,photographer,0.985,0.9744,0.0105,"photographic, photography, mm, lenses, equipment",5
79091,professor,M,0,professor,0.9991,0.9988,0.0003,"teaching, primarily, research, Public, Politics",5
37338,physician,F,1,physician,0.9995,0.7828,0.2167,"practices, medicine, specializes, affiliated, Health",5
57964,journalist,F,4,journalist,0.5186,0.0006,0.5179,"journalists, sports, cover, competing, covers",5
72950,accountant,M,16,accountant,0.8785,0.0162,0.8623,"firm, survivor, family, He, travel",5
16247,photographer,M,3,photographer,0.9668,0.5182,0.4486,"project, currently, working, where, on",5
25115,psychologist,M,6,psychologist,0.9985,0.9984,0.0001,"psychologist, clients, Dr, therapy, help",5
45909,professor,F,0,professor,0.9897,0.1888,0.8008,"articles, philosophy, author, sciences, theatre",5
48644,attorney,M,2,attorney,0.9995,0.9995,0.0,"legal, law, Lawyers, practice, practice",5
65372,nurse,F,5,nurse,0.9983,0.9953,0.0031,"nursing, Nursing, nursing, nurses, patients",5
26272,professor,F,0,professor,0.9973,0.9931,0.0042,"courses, addresses, teaches, research, stakeholders",5
61375,physician,F,1,physician,0.9995,0.9353,0.0642,"practices, medicine, specializes, Kessler, NC",5
33140,attorney,M,2,attorney,0.346,0.1435,0.2025,"Virginia, wife, longtime, and, years",5
88253,model,F,12,model,0.9988,0.9989,-0.0,"born, currently, She, She, ranked",5
49653,professor,F,0,professor,0.9994,0.9993,0.0001,"research, theory, focuses, on, argues",5
65947,composer,M,17,composer,0.9915,0.9934,-0.0019,"position, Orchestra, Music, semble, semble",5
2854,professor,F,0,professor,0.9956,0.9797,0.0159,"interest, mechanism, understanding, areas, research",5
82139,nurse,F,5,nurse,0.9994,0.9993,0.0,"graduated, She, Medical, Health, years",5
37671,software engineer,M,15,software engineer,0.5282,0.3195,0.2087,"Res, to, team, Prior, algorithms",5
7084,photographer,M,3,photographer,0.9957,0.127,0.8687,"photograph, world, traveled, variety, around",5
71189,attorney,M,2,attorney,0.9994,0.9992,0.0003,"law, domestic, practices, Mr, associations",5
26071,journalist,F,4,journalist,0.9889,0.9831,0.0058,"journalism, started, VICE, landing, career",5
79348,model,F,12,model,0.9989,0.9989,-0.0001,"born, videos, currently, ranked, She",5
86781,photographer,M,3,photographer,0.9785,0.9556,0.0229,"photography, photography, passion, photo, tours",5
27634,professor,M,0,professor,0.9986,0.9976,0.0011,"Ph, University, University, University, He",5
37370,surgeon,M,9,surgeon,0.994,0.996,-0.002,"surgeries, hospitals, geon, sur, geons",5
1417,teacher,F,7,teacher,0.9961,0.5785,0.4175,"pupils, school, remind, founded, girls",5
83374,photographer,M,17,composer,0.7547,0.6413,0.1134,"films, His, in, City, has",5
82987,journalist,M,4,journalist,0.9816,0.9947,-0.0132,"journalism, reporter, editor, News, critic",5
51213,physician,F,1,physician,0.9942,0.2649,0.7293,"Dr, medical, residency, patients, patients",5
87481,painter,F,11,painter,0.5122,0.3103,0.2019,"illust, School, graduate, worked, as",5
94981,physician,M,0,professor,0.2415,0.1852,0.0563,"conferences, including, seller, four, books",5
67490,psychologist,M,0,professor,0.651,0.5229,0.128,"Ph, Chicago, holds, Association, University",5
91163,journalist,F,4,journalist,0.9957,0.3358,0.6599,"reporting, press, camera, president, crew",5
78130,dentist,M,8,dentist,0.954,0.9495,0.0044,"ental, ental, ental, Dr, Dr",5
62471,filmmaker,F,14,filmmaker,0.9889,0.9937,-0.0048,"filmmaker, documentary, documentaries, films, documentary",5
84529,dentist,M,8,dentist,0.9978,0.9963,0.0015,"Clinic, Clinic, ental, ental, Dr",5
18793,attorney,M,2,attorney,0.7983,0.0027,0.7956,"IRS, representation, representation, arily, Prim",5
64410,professor,M,0,professor,0.9994,0.9994,0.0,"doctor, faculty, taught, associate, faculty",5
50844,software engineer,F,15,software engineer,0.9522,0.0004,0.9518,"IBM, Language, advocate, team, development",5
13425,professor,M,0,professor,0.9993,0.9991,0.0002,"faculty, graduate, Before, Antarctic, Professor",5
48553,psychologist,F,6,psychologist,0.9834,0.9327,0.0508,"adolescents, Dr, practice, adults, Psych",5
12352,photographer,M,3,photographer,0.8811,0.0019,0.8792,"assignment, covered, magazines, worked, including",5
84228,journalist,M,4,journalist,0.9913,0.1338,0.8575,"writing, about, or, films, When",5
86148,journalist,F,4,journalist,0.9959,0.9969,-0.001,"editor, editorial, managing, fellow, Magazine",5
57774,attorney,M,2,attorney,0.7147,0.5248,0.1898,"transactions, strategic, negotiating, consultant, management",5
91025,attorney,M,2,attorney,0.9776,0.0086,0.969,"Attorney, Attorney, European, joined, has",5
35496,professor,M,0,professor,0.9865,0.1368,0.8497,"specializes, programs, in, history, University",5
29376,professor,F,0,professor,0.9974,0.0255,0.9719,"University, Press, an, book, Musical",5
11657,model,M,12,model,0.5445,0.1338,0.4107,"loves, smiles, He, He, is",5
23327,professor,F,13,poet,0.6403,0.0049,0.6354,"poems, prose, powerful, collection, Song",5
85519,architect,F,10,architect,0.9896,0.9825,0.0071,"Architecture, architect, designer, design, structures",5
48435,professor,F,0,professor,0.9308,0.0037,0.9272,"published, research, widely, clusion, migration",5
16838,professor,M,0,professor,0.9993,0.9994,-0.0001,"courses, Teaching, teaches, studies, Stanford",5
49754,attorney,M,2,attorney,0.9996,0.9995,0.0,"litigation, cases, cases, range, wide",5
20309,surgeon,M,9,surgeon,0.9545,0.9911,-0.0366,"surgery, medical, received, specializes, degree",5
43066,professor,M,0,professor,0.8798,0.5233,0.3565,"research, teaching, university, students, embodied",5
65961,filmmaker,F,14,filmmaker,0.883,0.1356,0.7474,"such, classes, teach, commissioned, as",5
83021,professor,M,0,professor,0.7101,0.1051,0.605,"blog, Health, Philadelphia, Race, Inqu",5
62957,painter,M,11,painter,0.9953,0.9892,0.0061,"paintings, paintings, oil, compositions, fig",5
83135,attorney,F,2,attorney,0.982,0.9944,-0.0123,"Law, Law, Review, Editor, of",5
51702,professor,F,0,professor,0.9993,0.9992,0.0001,"research, literature, areas, ogy, America",5
36195,professor,M,10,architect,0.7045,0.0134,0.6911,"geometric, analysis, nature, relationship, pursuing",5
9024,teacher,F,7,teacher,0.9954,0.9606,0.0348,"school, students, students, high, grade",5
24391,professor,M,0,professor,0.9968,0.0386,0.9582,"PhD, research, degrees, University, interests",5
78248,poet,F,13,poet,0.9906,0.0298,0.9608,"poems, poetry, translated, published, drawn",5
61546,software engineer,M,15,software engineer,0.7567,0.6783,0.0784,"community, past, features, working, stack",5
83798,physician,M,1,physician,0.8683,0.8709,-0.0026,"medical, Medicine, Dr, attended, placed",5
35096,photographer,F,3,photographer,0.9962,0.0822,0.914,"photography, specializes, fascinated, of, details",5
73473,professor,M,0,professor,0.9993,0.9982,0.0011,"academic, Prior, research, career, Economics",5
36810,software engineer,M,15,software engineer,0.7143,0.7367,-0.0224,"Activision, working, at, he, involved",5
16319,professor,F,0,professor,0.9773,0.9497,0.0276,"PhD, published, Business, particularly, University",5
6583,psychologist,M,6,psychologist,0.997,0.9904,0.0066,"Psych, private, practice, specialized, apy",5
45741,photographer,M,3,photographer,0.9963,0.9712,0.0251,"shoots, idea, wonderful, models, created",5
29212,journalist,F,4,journalist,0.538,0.0962,0.4418,"Family, author, and, Home, lives",5
38598,photographer,F,3,photographer,0.637,0.2291,0.4079,"collection, topic, overseeing, Sudan, 2012",5
63768,professor,M,0,professor,0.9606,0.3807,0.5799,"research, University, fellowship, program, interests",5
68503,painter,F,11,painter,0.9175,0.5079,0.4095,"colors, textures, inspire, materials, her",5
15032,physician,F,1,physician,0.9995,0.6631,0.3364,"practices, medicine, specializes, Disease, in",5
90520,photographer,M,3,photographer,0.8835,0.2961,0.5874,"photography, photograph, love, moments, from",5
78317,professor,M,0,professor,0.9987,0.0808,0.9178,"research, include, areas, Indigenous, speakers",5
89764,professor,M,0,professor,0.9988,0.9972,0.0016,"academic, research, interests, career, neoliberal",5
27550,professor,M,0,professor,0.9982,0.9941,0.0041,"grants, Australian, received, Council, Australian",5
19987,model,F,12,model,0.9984,0.9976,0.0009,"modeling, role, career, She, won",5
93414,professor,M,0,professor,0.9987,0.9976,0.0011,"Ph, Research, University, earcher, University",5
