id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
56744,professor,M,0,professor,0.9997,0.9996,0.0001,"faculty, white, bioengineering, ph, postdoctoral",5
28898,composer,M,17,composer,0.9905,0.8876,0.1029,"music, musicians, timeless, performed, had",5
16998,professor,M,0,professor,0.999,0.435,0.5639,"pharmacy, pharm, program, teaches, cardiology",5
3594,dentist,M,8,dentist,0.9852,0.9698,0.0155,"dental, bds, dr, dental, general",5
13086,professor,F,0,professor,0.9853,0.7616,0.2237,"publications, authored, peer, biomechanics, authored",5
53396,physician,F,1,physician,0.9997,0.9582,0.0416,"medicine, medicine, geriatrics, practices, in",5
77747,professor,F,0,professor,0.9827,0.3612,0.6215,"dr, training, fellowship, oncology, is",5
33641,attorney,F,2,attorney,0.2648,0.1252,0.1395,"why, decides, is, then, she",5
85216,nurse,F,5,nurse,0.9997,0.7415,0.2582,"nurse, 2013, experiences, she, honors",5
75410,professor,F,0,professor,0.9991,0.9982,0.0008,"ph, economics, economics, university, economics",5
40115,professor,F,0,professor,0.9996,0.9944,0.0053,"research, studies, pakaluk, doctorate, professor",5
7580,professor,M,0,professor,0.9997,0.9989,0.0008,"research, kaltenbrunner, phd, interests, lab",5
93321,professor,M,0,professor,0.9883,0.4626,0.5257,"research, current, psychology, projects, victimization",5
63339,physician,F,1,physician,0.9998,0.809,0.1908,"medicine, oklahoma, practices, ms, neurology",5
63073,nurse,M,5,nurse,0.9997,0.1498,0.8499,"nurse, practitioner, experiences, graduated, 2013",5
34254,dietitian,F,18,dietitian,0.9797,0.0003,0.9794,"nutrition, their, health, nutrition, all",5
7648,teacher,F,7,teacher,0.9981,0.5778,0.4203,"teacher, teacher, school, ranking, hillsborough",5
55753,professor,F,0,professor,0.9993,0.9988,0.0005,"chinese, recognized, sculpture, courses, she",5
28785,physician,M,1,physician,0.9883,0.7974,0.1909,"medicine, medical, osteopathic, attended, school",5
79050,accountant,M,16,accountant,0.9983,0.7045,0.2938,"accountant, for, had, jam, left",5
11919,physician,F,1,physician,0.9922,0.9653,0.0269,"she, medical, attended, patients, her",5
45556,professor,F,0,professor,0.9998,0.9997,0.0001,"research, her, interests, include, sociotechnical",5
8066,dentist,M,8,dentist,0.9798,0.22,0.7598,"dental, dental, maunik, clinic, bds",5
76638,psychologist,F,6,psychologist,0.4529,0.0963,0.3566,"moms, helped, women, she, stay",5
65408,professor,F,0,professor,0.9869,0.4758,0.5111,"research, her, focus, in, on",5
6324,psychologist,F,6,psychologist,0.9973,0.1771,0.8202,"depression, desensitization, clinical, adolescent, issues",5
31209,professor,M,0,professor,0.811,0.7407,0.0703,"research, gerontechnology, main, treatment, focused",5
80536,software engineer,F,15,software engineer,0.9044,0.9258,-0.0215,"scalable, data, pipelines, contributor, dba",5
35655,accountant,F,16,accountant,0.9989,0.9986,0.0003,"accounting, and, accounting, years, experience",5
38095,dentist,M,8,dentist,0.9977,0.9889,0.0088,"dentist, practising, dr, years, he",5
59230,software engineer,M,15,software engineer,0.9857,0.9406,0.0451,"developer, developer, worked, works, has",5
382,physician,F,1,physician,0.9978,0.4926,0.5053,"pa, pa, montana, pelton, degree",5
56052,photographer,F,3,photographer,0.9986,0.0497,0.9489,"photography, photographic, shoots, documentary, photos",5
29029,physician,F,1,physician,0.9998,0.5104,0.4894,"medicine, nephrology, practices, gettman, ms",5
64880,poet,F,13,poet,0.9234,0.6193,0.3042,"litnimage, her, minor, spindle, like",5
29684,attorney,M,2,attorney,0.9997,0.9997,0.0,"represents, trial, litigation, businesses, litigation",5
28007,professor,M,0,professor,0.9995,0.9994,0.0002,"research, his, postdoctoral, technology, core",5
7715,professor,M,0,professor,0.987,0.9532,0.0337,"findings, initial, works, transformation, value",5
83057,physician,M,1,physician,0.84,0.0081,0.8319,"physician, weill, spine, physician, annual",5
31656,nurse,F,5,nurse,0.9951,0.9965,-0.0014,"nurse, honed, nurse, she, clinical",5
24198,journalist,M,4,journalist,0.9988,0.9966,0.0022,"articles, written, years, communication, media",5
75006,nurse,F,5,nurse,0.9997,0.1149,0.8848,"nurse, experience, graduated, 2003, she",5
85460,surgeon,M,9,surgeon,0.9989,0.999,-0.0,"surgery, meharry, currently, practices, orthopaedic",5
85436,photographer,F,3,photographer,0.9962,0.8996,0.0966,"photography, photograph, began, photograph, photography",5
46201,attorney,M,2,attorney,0.3897,0.2409,0.1488,"returned, kids, still, illinois, raised",5
16118,physician,M,1,physician,0.9036,0.6302,0.2734,"medicine, instructor, expertise, oncology, dr",5
78796,professor,M,0,professor,0.8593,0.2969,0.5625,"professor, as, has, has, legal",5
8643,journalist,M,4,journalist,0.999,0.9987,0.0003,"journalism, writing, magazine, experience, affairs",5
22362,professor,M,0,professor,0.974,0.6768,0.2972,"israeli, projects, consulted, environmental, batsheva",5
69278,professor,M,0,professor,0.9162,0.9667,-0.0505,"in, internship, graduated, and, alabama",5
9803,professor,M,0,professor,0.9997,0.9993,0.0004,"research, examines, how, agency, northwestern",5
63303,psychologist,F,6,psychologist,0.9959,0.9354,0.0605,"psychoanalytic, psychotherapist, psychotherapy, psychiatrist, jung",5
69772,architect,M,10,architect,0.2547,0.0171,0.2376,"oregon, alerted, deck, replaced, teenagers",5
80465,journalist,M,4,journalist,0.9964,0.9959,0.0005,"investigated, mh17, syrian, he, knowledge",5
32928,physician,F,1,physician,0.9039,0.0852,0.8188,"group, dr, medical, miller, dean",5
38052,professor,M,0,professor,0.9986,0.9933,0.0053,"author, inequality, kalman, the, author",5
56174,nurse,F,5,nurse,0.9997,0.8722,0.1276,"nurse, practitioner, honors, she, experiences",5
7564,attorney,M,2,attorney,0.9997,0.9997,0.0,"clients, development, law, scott, represents",5
45840,physician,M,1,physician,0.7028,0.1437,0.559,"medicine, division, professional, the, benefits",5
41134,professor,M,0,professor,0.9993,0.9989,0.0004,"ph, scholar, interests, research, with",5
56216,physician,M,1,physician,0.5336,0.6027,-0.0691,"medicine, graduate, dr, college, hospital",5
63796,professor,F,0,professor,0.7344,0.0053,0.7291,"therapist, decades, students, marriage, insight",5
59833,attorney,M,2,attorney,0.9994,0.0038,0.9955,"cases, clients, private, handled, practice",5
24281,professor,F,0,professor,0.9982,0.1101,0.8881,"focus, her, interfaces, research, research",5
84369,professor,M,0,professor,0.9997,0.999,0.0007,"research, interests, agritourism, courses, include",5
65064,professor,F,0,professor,0.9992,0.9992,0.0,"author, difference, routledge, studies, forthcoming",5
61172,teacher,F,7,teacher,0.9499,0.4277,0.5222,"teaching, she, peisong, teaching, she",5
9792,photographer,F,3,photographer,0.3579,0.2008,0.1571,"nats, transplanted, dc, humidity, in",5
80335,teacher,F,7,teacher,0.9941,0.0551,0.9391,"teacher, textbook, school, pay, week",5
26220,professor,F,0,professor,0.9984,0.9955,0.0029,"earned, she, university, reconfigurations, dilemmas",5
21266,professor,M,0,professor,0.999,0.998,0.0009,"philosophic, interested, interests, articles, ethics",5
11550,professor,M,0,professor,0.9962,0.9745,0.0217,"islamic, formerly, is, associate, professor",5
49347,professor,F,0,professor,0.9985,0.9923,0.0062,"school, hawaiʻi, professor, burkett, university",5
5419,journalist,M,4,journalist,0.9644,0.9268,0.0376,"journalism, covered, state, editor, city",5
63833,attorney,F,2,attorney,0.9984,0.9973,0.0012,"graduated, evansville, degree, she, valparaiso",5
87350,attorney,M,2,attorney,0.9478,0.9844,-0.0366,"obama, president, barack, obama, obama",5
15937,photographer,M,3,photographer,0.9982,0.9922,0.0061,"portraits, working, stunning, of, americans",5
7490,psychologist,F,6,psychologist,0.5982,0.1275,0.4707,"emotional, granddaughters, book, went, has",5
70964,nurse,F,5,nurse,0.9994,0.2682,0.7312,"nursing, nurse, nurse, nursing, in",5
8246,dentist,M,8,dentist,0.998,0.9873,0.0108,"dentist, dental, practising, practicing, dr",5
349,professor,M,0,professor,0.9993,0.9993,-0.0,"research, interests, focus, his, articles",5
30395,physician,M,1,physician,0.8654,0.7585,0.1069,"medicine, interests, school, of, university",5
32124,attorney,F,2,attorney,0.9998,0.9998,0.0,"kayser, cases, juris, defended, doctorate",5
4087,attorney,M,2,attorney,0.9997,0.9982,0.0015,"chapter, attorney, bankruptcy, practice, mr",5
87967,dentist,F,8,dentist,0.9906,0.9752,0.0154,"dental, dental, dr, comprehensive, association",5
8815,nurse,F,5,nurse,0.9997,0.1008,0.8989,"nurse, practitioner, graduated, experiences, 2013",5
56005,photographer,M,3,photographer,0.9983,0.9924,0.0059,"faces, shot, captures, funny, shot",5
64139,professor,M,0,professor,0.9966,0.9947,0.0019,"ethnography, classifying, christians, frankel, heresiology",5
7668,professor,M,0,professor,0.9994,0.9247,0.0747,"his, ph, received, fulbright, mit",5
23866,professor,M,0,professor,0.9988,0.9989,-0.0001,"phd, completed, columbia, his, interests",5
12173,professor,F,0,professor,0.5949,0.1382,0.4567,"author, architect, on, an, she",5
84415,photographer,M,3,photographer,0.9947,0.0064,0.9883,"photography, photography, shoot, luminant, images",5
15028,physician,F,1,physician,0.9997,0.9608,0.039,"gastroenterology, medicine, specializes, practices, negnew",5
56990,professor,M,0,professor,0.9998,0.9997,0.0001,"research, economics, economics, economist, ph",5
6244,teacher,F,7,teacher,0.9988,0.9985,0.0003,"tutor, there, degree, teaching, 2007",5
28254,surgeon,M,9,surgeon,0.9526,0.0549,0.8977,"surgery, medicine, medical, his, dr",5
9193,attorney,F,2,attorney,0.9667,0.9733,-0.0066,"skirnick, graduate, school, legal, llp",5
56651,psychologist,F,6,psychologist,0.5035,0.2987,0.2049,"interplay, depressive, depression, interest, emotional",5
50008,teacher,F,7,teacher,0.9106,0.4302,0.4805,"classes, teaches, she, certification, student",5
83557,physician,F,1,physician,0.5442,0.7752,-0.231,"neurosurgery, pediatric, 1174822993, 53226, 6435",5
21282,surgeon,M,9,surgeon,0.9989,0.9988,0.0001,"neurosurgery, neurosurgery, practices, medicine, currently",5
42003,physician,M,1,physician,0.9998,0.9903,0.0095,"medicine, san, practices, mr, in",5
49062,architect,F,10,architect,0.6027,0.0006,0.6022,"sustainable, design, asheville, aia, worked",5
64719,journalist,F,4,journalist,0.9984,0.9927,0.0057,"editor, newspaper, the, news, web",5
67616,attorney,F,2,attorney,0.9997,0.9996,0.0,"firms, legal, law, clients, private",5
69080,nurse,F,5,nurse,0.9997,0.8481,0.1516,"nurse, practitioner, graduated, experiences, she",5
91850,professor,F,0,professor,0.9407,0.1508,0.79,"rhinology, base, her, oakley, in",5
41795,accountant,M,16,accountant,0.6845,0.7731,-0.0886,"served, previously, finance, he, president",5
75906,professor,F,0,professor,0.9988,0.9819,0.0169,"experiential, teaching, she, education, of",5
94457,professor,F,0,professor,0.9996,0.9939,0.0056,"scientist, research, current, program, she",5
57688,physician,M,1,physician,0.9856,0.0715,0.9141,"medicine, medical, medical, of, physician",5
11490,photographer,M,3,photographer,0.981,0.0566,0.9244,"picture, took, when, happened, many",5
95328,attorney,M,2,attorney,0.9997,0.9473,0.0524,"litigation, practice, corporate, involving, complex",5
73785,attorney,M,2,attorney,0.998,0.9987,-0.0007,"litigator, courts, proceedings, federal, trial",5
94573,composer,M,17,composer,0.9983,0.9592,0.0391,"composition, music, music, north, carolina",5
62660,model,F,12,model,0.9989,0.9975,0.0014,"model, australian, an, of, greek",5
86393,psychologist,M,6,psychologist,0.9958,0.8345,0.1613,"psychologist, psychology, psychologist, psychology, psychologists",5
43557,psychologist,F,6,psychologist,0.994,0.9971,-0.0031,"psychology, supervisor, psychology, university, undergraduate",5
75997,attorney,M,2,attorney,0.9996,0.9997,-0.0001,"franjo, clients, counsel, represented, counsel",5
20208,professor,F,0,professor,0.9921,0.8679,0.1242,"researcher, research, cognitive, gerontology, awards",5
24872,psychologist,M,6,psychologist,0.9838,0.9759,0.0079,"assessments, developing, measurement, his, evaluate",5
71137,physician,F,1,physician,0.9933,0.9855,0.0078,"professionally, affiliated, school, includes, training",5
45700,physician,M,1,physician,0.8911,0.7025,0.1887,"medicine, and, arthroscopic, problems, sciences",5
57717,professor,F,0,professor,0.9273,0.0017,0.9255,"analysis, dr, grant, camtasia, pmba",5
62117,architect,F,10,architect,0.6738,0.005,0.6688,"professor, construction, chair, in, show",5
6330,professor,F,0,professor,0.9986,0.9931,0.0056,"researched, 2005, has, the, since",5
91861,professor,M,0,professor,0.7168,0.0627,0.6541,"actively, students, black, in, engineers",5
87153,dietitian,F,18,dietitian,0.9831,0.5854,0.3977,"working, nutritional, years, requirements, spent",5
20681,professor,M,0,professor,0.9997,0.9998,-0.0,"sociology, published, courses, sociology, articles",5
40725,professor,M,0,professor,0.9992,0.9961,0.0031,"brannstrom, research, audiologist, interests, phd",5
4070,professor,F,0,professor,0.8752,0.13,0.7452,"faculty, students, maintains, aria, past",5
46750,professor,F,0,professor,0.9993,0.9984,0.0009,"postdoctoral, researcher, she, phd, degree",5
51309,dentist,M,8,dentist,0.9917,0.9814,0.0103,"dental, degree, dental, dental, his",5
13748,professor,M,0,professor,0.9991,0.9919,0.0073,"dr, research, challenging, dr, speak",5
46471,nurse,F,5,nurse,0.9971,0.2516,0.7454,"nurse, working, her, clinical, certifications",5
45131,journalist,M,4,journalist,0.9968,0.1109,0.886,"journalism, degree, school, lives, columbia",5
10612,journalist,M,4,journalist,0.9911,0.2914,0.6997,"articles, written, magazine, photography, official",5
69809,physician,F,1,physician,0.9942,0.6722,0.322,"medicine, graduate, school, caribbean, university",5
80915,teacher,F,7,teacher,0.4841,0.2664,0.2177,"umea, with, passionate, home, she",5
38659,surgeon,M,9,surgeon,0.9945,0.374,0.6205,"surgeon, orthopedic, practice, private, bombay",5
11242,professor,M,0,professor,0.9282,0.8765,0.0517,"fellow, sports, and, residency, earned",5
18948,dentist,M,8,dentist,0.9846,0.8671,0.1175,"orthodontic, sachdeva, centre, dr, dental",5
57573,teacher,M,7,teacher,0.9981,0.9979,0.0002,"academic, learning, teachers, learners, director",5
47849,dentist,M,8,dentist,0.9985,0.9974,0.0011,"dentist, years, dr, bds, he",5
31195,journalist,M,4,journalist,0.45,0.0013,0.4488,"undercover, work, his, maria, allegedly",5
55492,surgeon,M,9,surgeon,0.999,0.999,0.0,"practice, medicine, yeshiva, medicine, sports",5
74262,architect,M,10,architect,0.9883,0.0839,0.9044,"design, design, drawings, architectural, internationally",5
67093,attorney,M,2,attorney,0.9849,0.4862,0.4987,"legal, judge, law, policy, uc",5
86895,psychologist,M,6,psychologist,0.8464,0.9299,-0.0835,"health, body, body, addictions, specialties",5
69250,teacher,F,7,teacher,0.9754,0.0393,0.9362,"schools, columbus, she, has, senate",5
3094,professor,M,0,professor,0.5523,0.1007,0.4516,"research, masculinity, factors, has, identified",5
86240,photographer,M,3,photographer,0.9605,0.0095,0.951,"photography, professional, magazines, for, numerous",5
64821,attorney,M,2,attorney,0.9977,0.992,0.0057,"bar, association, massachusetts, bar, bar",5
81106,professor,M,0,professor,0.9994,0.9992,0.0002,"interested, book, slavery, centers, is",5
61438,psychologist,F,6,psychologist,0.9731,0.0407,0.9324,"psychology, and, her, permission, teach",5
94318,nurse,F,5,nurse,0.5229,0.0485,0.4744,"healthcare, roles, over, competence, years",5
9403,psychologist,F,6,psychologist,0.9986,0.9804,0.0182,"therapy, depression, behavioral, coddington, disorder",5
4979,dentist,M,8,dentist,0.9972,0.7483,0.2489,"dentists, of, dental, refrains, toxicology",5
30426,architect,M,10,architect,0.9368,0.6032,0.3336,"architects, the, currently, adf, and",5
6454,dentist,M,8,dentist,0.9862,0.0245,0.9617,"dentistry, standards, only, using, preventative",5
65450,psychologist,M,6,psychologist,0.9781,0.997,-0.019,"healthcare, clinical, treatment, effective, in",5
23595,nurse,F,5,nurse,0.9997,0.7114,0.2884,"nurse, in, medicine, patricia, practitioner",5
39166,professor,M,0,professor,0.9921,0.9325,0.0596,"research, investigator, his, director, immunology",5
80720,professor,M,0,professor,0.9988,0.9894,0.0094,"phd, researcher, research, 1998, he",5
33130,professor,F,0,professor,0.9756,0.9798,-0.0043,"inflammation, lab, include, studies, laboratory",5
82211,professor,F,0,professor,0.9971,0.9294,0.0677,"students, her, optimization, tools, in",5
45411,poet,M,13,poet,0.9938,0.9787,0.0151,"poetry, poetry, poet, poems, canterbury",5
16879,professor,M,0,professor,0.9997,0.9997,-0.0,"austin, postdoctoral, research, ph, nanostructures",5
57041,surgeon,M,9,surgeon,0.9537,0.8967,0.0571,"surgeon, breidenbach, who, dr, pioneered",5
32301,teacher,M,7,teacher,0.6141,0.2076,0.4065,"boys, women, beautiful, of, world",5
77310,software engineer,M,15,software engineer,0.9921,0.9919,0.0002,"product, recommendations, fhir, healthcare, mathematics",5
78686,painter,F,11,painter,0.9934,0.7799,0.2135,"painting, painting, paintings, mfa, professor",5
39046,painter,M,11,painter,0.9924,0.0985,0.894,"paintings, deceptively, his, are, artist",5
57330,journalist,F,4,journalist,0.9952,0.1,0.8952,"articles, sharp, media, usually, her",5
91347,attorney,M,2,attorney,0.9997,0.9994,0.0003,"attorney, district, attorneys, lawyers, handled",5
67845,professor,M,0,professor,0.997,0.9953,0.0018,"ph, kearns, received, he, years",5
6653,teacher,F,7,teacher,0.5828,0.1875,0.3953,"skills, nihhc, mariana, mariana, communication",5
11831,professor,M,0,professor,0.973,0.0151,0.9578,"phd, nyu, and, his, he",5
31133,teacher,F,7,teacher,0.9986,0.9658,0.0328,"teachers, students, lessons, teaches, strong",5
56423,professor,M,0,professor,0.9997,0.9743,0.0254,"boudewijn, research, focusses, boudewijn, behavior",5
9141,professor,M,0,professor,0.9996,0.9992,0.0004,"phd, kyoto, his, professor, catalysts",5
34992,teacher,M,7,teacher,0.9619,0.0393,0.9226,"teaches, toronto, also, technique, technique",5
88564,journalist,F,4,journalist,0.6864,0.9295,-0.2431,"magazines, writer, time, stories, of",5
76312,attorney,M,2,attorney,0.9832,0.9512,0.032,"author, matters, of, issues, rights",5
11348,teacher,F,7,teacher,0.9952,0.9987,-0.0035,"principal, assistant, grade, student, educational",5
20332,attorney,M,2,attorney,0.9988,0.6693,0.3295,"law, graduated, school, university, advocate",5
4715,professor,F,0,professor,0.9995,0.995,0.0046,"research, examines, the, her, intersections",5
2010,professor,M,0,professor,0.9998,0.2081,0.7917,"phd, faculty, engineering, mit, research",5
11117,photographer,M,3,photographer,0.996,0.3152,0.6809,"photography, photographer, exhibited, has, and",5
84579,professor,F,0,professor,0.9068,0.3848,0.522,"has, miller, through, has, computer",5
57891,filmmaker,M,14,filmmaker,0.9905,0.0009,0.9896,"film, short, films, error, bypassing",5
37802,physician,M,1,physician,0.8684,0.8148,0.0536,"graduate, mcp, arthroscopic, blue, of",5
32697,professor,M,0,professor,0.9997,0.9988,0.001,"prof, he, research, korea, graduate",5
48213,professor,M,0,professor,0.9979,0.9883,0.0096,"challenges, research, operations, in, data",5
1387,teacher,F,7,teacher,0.998,0.9817,0.0162,"curriculum, tukwila, teaching, university, taught",5
10391,poet,F,13,poet,0.831,0.9543,-0.1233,"poetry, poetry, poetry, press, anthologies",5
12097,photographer,M,3,photographer,0.9915,0.9633,0.0282,"photography, photographic, digiscopers, dslrs, equipment",5
79091,professor,M,0,professor,0.9992,0.9992,0.0001,"interests, teaching, research, studies, and",5
37338,physician,F,1,physician,0.9998,0.9684,0.0314,"medicine, practices, ms, evanston, obstetrics",5
57964,journalist,F,4,journalist,0.9697,0.707,0.2628,"journalists, cover, sports, snapchat, athletes",5
72950,accountant,M,16,accountant,0.6196,0.0801,0.5395,"firm, survivor, for, the, temporary",5
16247,photographer,M,3,photographer,0.9902,0.1928,0.7974,"project, working, on, where, americas",5
25115,psychologist,M,6,psychologist,0.9993,0.9984,0.0009,"psychologist, passion, psychological, therapy, is",5
45909,professor,F,0,professor,0.8972,0.563,0.3342,"author, theatre, of, arts, philosophy",5
48644,attorney,M,2,attorney,0.9996,0.9995,0.0001,"legal, practice, estate, law, florida",5
65372,nurse,F,5,nurse,0.9974,0.9036,0.0938,"nursing, nurses, commitment, college, nursing",5
26272,professor,F,0,professor,0.999,0.9983,0.0007,"teaches, she, courses, learning, service",5
61375,physician,F,1,physician,0.9998,0.9745,0.0253,"medicine, practices, in, gynecology, obstetrics",5
33140,physician,M,1,physician,0.2186,0.1225,0.096,"virginia, wife, convention, his, every",5
88253,model,F,12,model,0.9991,0.4249,0.5742,"freeones, gallery, she, barcelona, born",5
49653,professor,F,0,professor,0.9994,0.9993,0.0001,"research, focuses, modern, her, contemporary",5
65947,composer,M,17,composer,0.994,0.0683,0.9257,"composition, from, music, czernowin, university",5
2854,professor,F,0,professor,0.9685,0.9575,0.011,"areas, her, nutritional, of, value",5
82139,nurse,F,5,nurse,0.9997,0.9437,0.056,"nurse, practitioner, experiences, honors, 2001",5
37671,professor,M,0,professor,0.8086,0.1893,0.6194,"peter, his, received, and, multidisciplinary",5
7084,photographer,M,3,photographer,0.998,0.7005,0.2974,"photograph, to, gallery, around, art",5
71189,attorney,M,2,attorney,0.9998,0.9996,0.0001,"practices, bar, firearms, defense, law",5
26071,journalist,F,4,journalist,0.996,0.9755,0.0205,"journalism, column, career, in, landing",5
79348,model,F,12,model,0.9995,0.9978,0.0017,"freeones, she, born, she, oakland",5
86781,photographer,M,3,photographer,0.97,0.3698,0.6002,"photography, photo, photography, tours, passion",5
27634,professor,M,0,professor,0.9964,0.994,0.0024,"1983, received, he, 1989, university",5
37370,surgeon,M,9,surgeon,0.9918,0.8975,0.0943,"neurosurgeon, neurosurgeons, surgeries, consultant, performed",5
1417,teacher,F,7,teacher,0.9816,0.6055,0.3761,"pupils, the, founded, stress, help",5
83374,photographer,M,3,photographer,0.874,0.2487,0.6253,"work, has, his, been, tracks",5
82987,journalist,M,4,journalist,0.9063,0.995,-0.0887,"journalism, career, editor, arts, beginning",5
51213,physician,F,1,physician,0.9969,0.9796,0.0173,"school, trained, for, insurance, czech",5
87481,painter,F,11,painter,0.8563,0.0565,0.7997,"and, illustrators, school, graduate, design",5
94981,journalist,M,4,journalist,0.8673,0.0474,0.8199,"author, books, four, mystery, uncovering",5
67490,professor,M,0,professor,0.9279,0.7561,0.1717,"holds, ph, research, neuropsychology, neuropsychology",5
91163,journalist,F,4,journalist,0.9985,0.6,0.3985,"reporting, press, comes, president, pesky",5
78130,dentist,M,8,dentist,0.9496,0.937,0.0126,"dentistry, bds, dental, dental, cosmetic",5
62471,filmmaker,F,14,filmmaker,0.9909,0.9748,0.0161,"screened, her, filmmaker, canadian, films",5
84529,dentist,M,8,dentist,0.9978,0.013,0.9848,"dentist, dental, bds, dental, 1999",5
18793,accountant,M,16,accountant,0.8905,0.0025,0.888,"taxes, and, audits, irs, dealing",5
64410,professor,M,0,professor,0.9997,0.9992,0.0004,"kruger, doctorate, taught, electrical, hydroscience",5
50844,software engineer,F,15,software engineer,0.9497,0.4666,0.4831,"ibm, joined, processing, language, nlp",5
13425,professor,M,0,professor,0.9997,0.9995,0.0002,"meteorology, faculty, professor, meteorology, the",5
48553,psychologist,F,6,psychologist,0.9804,0.8751,0.1053,"psychometrist, children, adolescents, aapa, testing",5
12352,photographer,M,3,photographer,0.9787,0.5545,0.4241,"on, assignment, magazine, for, leading",5
84228,journalist,M,4,journalist,0.9656,0.3069,0.6587,"about, enthusiast, who, or, or",5
86148,journalist,F,4,journalist,0.9958,0.9959,-0.0001,"intern, be, editorial, magazine, new",5
57774,attorney,M,2,attorney,0.8505,0.4978,0.3527,"florida, hone, management, south, degree",5
91025,attorney,M,2,attorney,0.9938,0.9967,-0.0029,"attorney, attorney, in, chartered, ellis",5
35496,professor,M,0,professor,0.6378,0.1512,0.4866,"specializes, university, programs, history, under",5
29376,professor,F,0,professor,0.997,0.8696,0.1275,"book, haunthenticity, university, plutonium, her",5
11657,attorney,M,2,attorney,0.25,0.1576,0.0923,"cherries, smells, keeps, lakers, loves",5
23327,poet,F,13,poet,0.9637,0.6977,0.266,"poems, prose, barlow, examples, from",5
85519,architect,F,10,architect,0.9967,0.951,0.0457,"architecture, architect, degree, from, designer",5
48435,professor,F,0,professor,0.9719,0.4039,0.5679,"conducted, published, research, migration, inclusion",5
16838,professor,M,0,professor,0.9996,0.9996,-0.0,"ph, courses, program, teaching, teaches",5
49754,attorney,M,2,attorney,0.9998,0.9986,0.0011,"represented, litigation, has, avanesian, bankruptcy",5
20309,surgeon,M,9,surgeon,0.8115,0.9945,-0.183,"surgery, thoracic, medical, degree, specializes",5
43066,professor,M,0,professor,0.9984,0.9957,0.0026,"research, focuses, research, researches, education",5
65961,photographer,F,3,photographer,0.9835,0.9674,0.0162,"worked, stories, clients, projects, video",5
83021,physician,M,1,physician,0.4347,0.0296,0.4051,"and, medicine, blog, his, public",5
62957,painter,M,11,painter,0.993,0.9704,0.0226,"paintings, paintings, oil, figuration, art",5
83135,attorney,F,2,attorney,0.9963,0.5902,0.4061,"juris, doctor, law, university, review",5
51702,professor,F,0,professor,0.9997,0.9994,0.0002,"literature, research, pedagogy, theatre, she",5
36195,professor,M,0,professor,0.9315,0.2506,0.6809,"relationship, research, analysis, nature, unique",5
9024,teacher,F,7,teacher,0.8529,0.5487,0.3042,"students, grade, students, trip, park",5
24391,professor,M,0,professor,0.9983,0.2801,0.7182,"phd, research, degrees, cover, network",5
78248,poet,F,13,poet,0.9884,0.0168,0.9716,"poetry, poems, her, from, situations",5
61546,software engineer,M,15,software engineer,0.7298,0.7057,0.0241,"scalability, contribute, virtualization, opencontrail, api",5
83798,physician,M,1,physician,0.8558,0.8378,0.0181,"medical, medicine, dr, school, attended",5
35096,photographer,F,3,photographer,0.9955,0.4762,0.5193,"photography, specializes, flowers, the, she",5
73473,professor,M,0,professor,0.9997,0.9987,0.0009,"academic, canadian, research, economics, agricultural",5
36810,software engineer,M,15,software engineer,0.9557,0.9173,0.0384,"involved, graphics, caustic, tracing, ray",5
16319,professor,F,0,professor,0.9667,0.6517,0.315,"phd, university, her, rice, she",5
6583,psychologist,M,6,psychologist,0.9966,0.9004,0.0962,"neurotherapy, psychophysiology, neurofeedback, specialized, the",5
45741,photographer,M,3,photographer,0.9943,0.4755,0.5187,"shoots, he, fashion, major, such",5
29212,attorney,F,2,attorney,0.3508,0.2912,0.0596,"author, fairfield, capes, deck, family",5
38598,attorney,F,2,attorney,0.3283,0.0125,0.3157,"dixie, south, deliver, 2012, delivery",5
63768,professor,M,0,professor,0.853,0.4729,0.3801,"among, research, melancon, interests, are",5
68503,painter,F,11,painter,0.9432,0.3008,0.6424,"colors, susannefriedman, the, vertigoangielena, these",5
15032,physician,F,1,physician,0.9998,0.9875,0.0123,"medicine, practices, kingsport, tricities, ms",5
90520,photographer,M,3,photographer,0.9078,0.2322,0.6756,"photograph, to, photography, desire, moments",5
78317,professor,M,0,professor,0.999,0.9686,0.0304,"intellectual, research, current, areas, of",5
89764,professor,M,0,professor,0.9995,0.9983,0.0012,"academic, career, australia, interests, his",5
27550,professor,M,0,professor,0.9998,0.9995,0.0003,"grants, research, he, study, alamos",5
19987,model,F,12,model,0.9991,0.9931,0.006,"modeling, career, her, role, mtv",5
93414,professor,M,0,professor,0.9996,0.9993,0.0003,"ph, researcher, visiting, mechatronic, and",5
48079,dentist,M,8,dentist,0.9975,0.001,0.9965,"dds, dr, holds, professional, licence",5
23447,physician,M,1,physician,0.9996,0.0009,0.9987,"physician, assistant, spanish, career, minored",5
15205,psychologist,F,6,psychologist,0.9993,0.0178,0.9816,"psychologist, experiences, in, doctors, especially",5
80166,attorney,F,2,attorney,0.9996,0.1016,0.898,"divorce, law, practice, on, family",5
76081,professor,M,0,professor,0.9999,0.9998,0.0,"gurtua, ph, ryerson, university, wisconsin",5
70032,journalist,M,4,journalist,0.7007,0.5161,0.1846,"interests, wildlife, history, subjects, he",5
93786,model,M,12,model,0.9873,0.1019,0.8854,"modeling, in, events, his, calendar",5
