profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
physician,M,public,1,1,0.5819560289382935,0.5819560289382935
physician,M,hmo,1,1,0.5810997784137726,0.5810997784137726
physician,M,monteleone,1,1,0.5779189020395279,0.5779189020395279
physician,M,med,1,1,0.5769175589084625,0.5769175589084625
physician,M,co-chairs,1,1,0.5725494027137756,0.5725494027137756
physician,M,otolaryngology,1,1,0.5719862822443247,0.5719862822443247
physician,M,board,1,1,0.5705890655517578,0.5705890655517578
physician,M,alaska,1,1,0.5586976408958435,0.5586976408958435
physician,M,umdnj-new,1,1,0.5567721948027611,0.5567721948027611
physician,M,umdnj-robert,1,1,0.5554680973291397,0.5554680973291397
physician,M,wisconsin,1,1,0.5489789247512817,0.5489789247512817
physician,M,sullivan,1,1,0.5463624000549316,0.5463624000549316
physician,M,conservative,1,1,0.5434962064027786,0.5434962064027786
physician,M,doctors,1,1,0.5428354516625404,0.5428354516625404
physician,M,carriers,1,1,0.5410628765821457,0.5410628765821457
physician,M,studied,1,1,0.5374516248703003,0.5374516248703003
physician,M,hopson,1,1,0.5335284173488617,0.5335284173488617
physician,M,baker-norton,1,1,0.5329231955111027,0.5329231955111027
physician,M,takes,1,1,0.5307703614234924,0.5307703614234924
physician,M,pharmaceutical,1,1,0.5269562602043152,0.5269562602043152
physician,M,physiology,1,1,0.516063429415226,0.516063429415226
physician,M,joining,1,1,0.5112935304641724,0.5112935304641724
physician,M,association,1,1,0.5089851021766663,0.5089851021766663
physician,M,fellow,1,1,0.5074330568313599,0.5074330568313599
physician,M,research,1,1,0.505881130695343,0.505881130695343
physician,M,inpatient,1,1,0.5049732103943825,0.5049732103943825
physician,M,sonne's,1,1,0.4955979436635971,0.4955979436635971
physician,M,tool,1,1,0.4948817491531372,0.4948817491531372
physician,M,dermatitis,1,1,0.4946337416768074,0.4946337416768074
physician,M,explains,1,1,0.49443867802619934,0.49443867802619934
physician,M,sunway,1,1,0.4882027208805084,0.4882027208805084
physician,M,williams,1,1,0.48801344633102417,0.48801344633102417
physician,M,team,1,1,0.4865795224905014,0.4865795224905014
physician,M,manages,1,1,0.48492684960365295,0.48492684960365295
physician,M,infirmarian,1,1,0.48475977778434753,0.48475977778434753
physician,M,persian,1,1,0.48246027529239655,0.48246027529239655
physician,M,brotherhoodâģļs,1,1,0.48204290494322777,0.48204290494322777
physician,M,fever,1,1,0.48017629981040955,0.48017629981040955
physician,M,meningioma,1,1,0.47600487992167473,0.47600487992167473
physician,M,wellbeing,1,1,0.47217802703380585,0.47217802703380585
physician,M,kadesky,1,1,0.47093427181243896,0.47093427181243896
physician,M,heart,1,1,0.4673735797405243,0.4673735797405243
physician,M,gujarati,1,1,0.4606863260269165,0.4606863260269165
physician,M,etc,1,1,0.45746810361742973,0.45746810361742973
physician,M,comprehensive,1,1,0.45622074604034424,0.45622074604034424
physician,M,essays,1,1,0.44951221346855164,0.44951221346855164
physician,M,family,1,1,0.4437531307339668,0.4437531307339668
physician,M,prior,1,1,0.44063907861709595,0.44063907861709595
physician,M,rising,1,1,0.43741801381111145,0.43741801381111145
physician,M,intolerance,1,1,0.4369310140609741,0.4369310140609741
physician,M,onocology,1,1,0.43529947474598885,0.43529947474598885
physician,M,portuguese,1,1,0.4342152178287506,0.4342152178287506
physician,M,cross,1,1,0.4308069944381714,0.4308069944381714
physician,M,journal,1,1,0.42755645513534546,0.42755645513534546
physician,M,hahnemann,1,1,0.4267209321260452,0.4267209321260452
physician,M,baylor,1,1,0.4237325191497803,0.4237325191497803
physician,M,buhl's,1,1,0.42144929617643356,0.42144929617643356
physician,M,coyne,1,1,0.418777734041214,0.418777734041214
physician,M,phd,1,1,0.41521215438842773,0.41521215438842773
physician,M,disc,1,1,0.4130237028002739,0.4130237028002739
physician,M,patterson,1,1,0.4037414789199829,0.4037414789199829
physician,M,trauma,1,1,0.39417004585266113,0.39417004585266113
physician,M,reform,1,1,0.39297494292259216,0.39297494292259216
physician,M,products,1,1,0.38890890032052994,0.38890890032052994
physician,M,trained,1,1,0.3862248659133911,0.3862248659133911
physician,M,acne,1,1,0.38407594710588455,0.38407594710588455
physician,M,philadelphia,1,1,0.3831198811531067,0.3831198811531067
physician,M,distinctions,1,1,0.3784419298171997,0.3784419298171997
physician,M,arthroscopic,1,1,0.37076960504055023,0.37076960504055023
physician,M,kidney,1,1,0.36359402537345886,0.36359402537345886
physician,M,gomez,1,1,0.3587576746940613,0.3587576746940613
physician,M,disease,1,1,0.3553222119808197,0.3553222119808197
physician,M,professionally,1,1,0.3525219261646271,0.3525219261646271
physician,M,healthsystem,1,1,0.34767271764576435,0.34767271764576435
physician,M,chen,1,1,0.34391796588897705,0.34391796588897705
physician,M,average,1,1,0.3386089503765106,0.3386089503765106
physician,M,england,1,1,0.33545415103435516,0.33545415103435516
physician,M,irritable,1,1,0.33289165422320366,0.33289165422320366
physician,M,vogel's,1,1,0.30589451640844345,0.30589451640844345
physician,M,connecticut,1,1,0.2983527183532715,0.2983527183532715
poet,F,poetry,38,21,1.0967543084468496,41.67666372098029
poet,F,poems,7,6,1.232479017227888,8.627353120595217
poet,F,writing,7,6,0.7242899111339024,5.070029377937317
poet,F,review,2,2,2.4965689703822136,4.993137940764427
poet,F,work,2,2,1.3333263993263245,2.666652798652649
poet,F,creative,3,3,0.6794630984465281,2.0383892953395844
poet,F,words,1,1,1.8488238751888275,1.8488238751888275
poet,F,journal,2,2,0.769448846578598,1.538897693157196
poet,F,letters,2,2,0.7649381458759308,1.5298762917518616
poet,F,issues,1,1,1.304933786392212,1.304933786392212
poet,F,yoruba,1,1,1.2623071074485779,1.2623071074485779
poet,F,chapbook,2,2,0.6268133604899049,1.2536267209798098
poet,F,adirondack,1,1,1.1991071850061417,1.1991071850061417
poet,F,published,3,3,0.3551267286141713,1.065380185842514
poet,F,english,2,2,0.5283889621496201,1.0567779242992401
poet,F,poet's,1,1,1.0340427234768867,1.0340427234768867
poet,F,author,2,2,0.512016698718071,1.024033397436142
poet,F,fellowship,1,1,1.0150073170661926,1.0150073170661926
poet,F,poets,1,1,1.0104994773864746,1.0104994773864746
poet,F,resonance,1,1,0.9978273808956146,0.9978273808956146
poet,F,a-minor,1,1,0.9943883344531059,0.9943883344531059
poet,F,school,1,1,0.977712020277977,0.977712020277977
poet,F,penmanship,1,1,0.964454710483551,0.964454710483551
poet,F,poetics,2,1,0.47937026247382164,0.9587405249476433
poet,F,write,1,1,0.9566454291343689,0.9566454291343689
poet,F,translation,1,1,0.9367246329784393,0.9367246329784393
poet,F,works,1,1,0.8756240606307983,0.8756240606307983
poet,F,erythematosus,1,1,0.8023619018495083,0.8023619018495083
poet,F,writersâģļ,2,1,0.39786454860586673,0.7957290972117335
poet,F,subject,1,1,0.7003910541534424,0.7003910541534424
poet,F,lupus,1,1,0.689957570284605,0.689957570284605
poet,F,includes,1,1,0.6856057643890381,0.6856057643890381
poet,F,literature,1,1,0.640581876039505,0.640581876039505
poet,F,verb,1,1,0.5975567270070314,0.5975567270070314
poet,F,color,1,1,0.5626360774040222,0.5626360774040222
poet,F,africa,1,1,0.5568850934505463,0.5568850934505463
poet,F,poemmemoirstory,1,1,0.5321438834071159,0.5321438834071159
poet,F,meanings,1,1,0.5295735448598862,0.5295735448598862
poet,F,anthology,1,1,0.5244469046592712,0.5244469046592712
poet,F,grew,1,1,0.5215285420417786,0.5215285420417786
poet,F,university,1,1,0.515497038140893,0.515497038140893
poet,F,majors,1,1,0.5154662728309631,0.5154662728309631
poet,F,programme,1,1,0.5048658400774002,0.5048658400774002
poet,F,repeating,1,1,0.49818384647369385,0.49818384647369385
poet,F,kelleyâģļs,1,1,0.49610473215579987,0.49610473215579987
poet,F,italian,1,1,0.4859112501144409,0.4859112501144409
poet,F,playing,1,1,0.46002477407455444,0.46002477407455444
poet,F,publishes,1,1,0.4574485719203949,0.4574485719203949
poet,F,book,1,1,0.4566197395324707,0.4566197395324707
poet,F,poet,1,1,0.4147123098373413,0.4147123098373413
poet,F,publication,1,1,0.40783581137657166,0.40783581137657166
poet,F,books,1,1,0.40426576137542725,0.40426576137542725
poet,F,millennial,1,1,0.3929595947265625,0.3929595947265625
poet,F,true,1,1,0.381903812289238,0.381903812289238
poet,F,onassis,1,1,0.37722721695899963,0.37722721695899963
poet,F,full-length,1,1,0.37001777067780495,0.37001777067780495
poet,F,graduated,1,1,0.36500316858291626,0.36500316858291626
poet,F,chapbooks,1,1,0.3611285276710987,0.3611285276710987
poet,F,essays,1,1,0.3510720133781433,0.3510720133781433
poet,F,first,1,1,0.3459545373916626,0.3459545373916626
poet,F,story,1,1,0.3453017398715019,0.3453017398715019
poet,F,lyrical,1,1,0.3408949039876461,0.3408949039876461
poet,F,library,1,1,0.33963119983673096,0.33963119983673096
poet,F,cognizant,1,1,0.3358669988811016,0.3358669988811016
poet,F,night,1,1,0.3302772045135498,0.3302772045135498
poet,F,disembodied,1,1,0.3254113346338272,0.3254113346338272
poet,F,translated,1,1,0.3092024028301239,0.3092024028301239
poet,F,pomosco,1,1,0.29352005757391453,0.29352005757391453
poet,F,momoi,1,1,0.2795971892774105,0.2795971892774105
poet,F,prose,1,1,0.2597740590572357,0.2597740590572357
poet,F,song,1,1,0.19995802640914917,0.19995802640914917
poet,F,appeared,1,1,0.196957528591156,0.196957528591156
poet,F,irish,1,1,0.19016508758068085,0.19016508758068085
poet,M,poetry,19,14,1.373550977631423,26.097468574997038
poet,M,poem,4,4,1.6551996394991875,6.62079855799675
poet,M,poems,6,4,0.9033788902064165,5.420273341238499
poet,M,published,7,7,0.6309959505285535,4.416971653699875
poet,M,work,4,4,0.6839240370318294,2.7356961481273174
poet,M,lyricism,1,1,2.715258300304413,2.715258300304413
poet,M,writing,5,5,0.5031336367130279,2.5156681835651398
poet,M,poets,1,1,1.9712917804718018,1.9712917804718018
poet,M,translated,2,2,0.8679976165294647,1.7359952330589294
poet,M,review,2,2,0.7849468607455492,1.5698937214910984
poet,M,dublin,2,1,0.618882954120636,1.237765908241272
poet,M,book,2,2,0.5981668159365654,1.1963336318731308
poet,M,lyrics,2,2,0.5871812403202057,1.1743624806404114
poet,M,creative,3,3,0.38420194387435913,1.1526058316230774
poet,M,english/creative,1,1,0.8571902140974998,0.8571902140974998
poet,M,acclaim,1,1,0.8568406105041504,0.8568406105041504
poet,M,sein,1,1,0.8264464735984802,0.8264464735984802
poet,M,m.a,1,1,0.7773798704147339,0.7773798704147339
poet,M,texts,1,1,0.770451545715332,0.770451545715332
poet,M,urdu,1,1,0.7614677995443344,0.7614677995443344
poet,M,quarterly,1,1,0.7243116050958633,0.7243116050958633
poet,M,sprinkled,1,1,0.6849191188812256,0.6849191188812256
poet,M,fellow,1,1,0.6794045567512512,0.6794045567512512
poet,M,habits,1,1,0.677156612277031,0.677156612277031
poet,M,translating,1,1,0.6676366329193115,0.6676366329193115
poet,M,anthologies,1,1,0.6488471478223801,0.6488471478223801
poet,M,now,1,1,0.62564617395401,0.62564617395401
poet,M,expressionless,1,1,0.6149728000164032,0.6149728000164032
poet,M,famous,1,1,0.6129163503646851,0.6129163503646851
poet,M,professor,1,1,0.5740703344345093,0.5740703344345093
poet,M,pure,1,1,0.5222954750061035,0.5222954750061035
poet,M,shouts,1,1,0.516963005065918,0.516963005065918
poet,M,england,1,1,0.515363335609436,0.515363335609436
poet,M,attention,1,1,0.5114358216524124,0.5114358216524124
poet,M,poet,1,1,0.5076018944382668,0.5076018944382668
poet,M,delinquent,1,1,0.4967598244547844,0.4967598244547844
poet,M,beautifully,1,1,0.4962252378463745,0.4962252378463745
poet,M,collections,1,1,0.4827318340539932,0.4827318340539932
poet,M,rhythms,1,1,0.4560612253844738,0.4560612253844738
poet,M,bear-trap,1,1,0.45522207021713257,0.45522207021713257
poet,M,long,1,1,0.45055001974105835,0.45055001974105835
poet,M,composed,1,1,0.4496400058269501,0.4496400058269501
poet,M,riddim,1,1,0.4475693330168724,0.4475693330168724
poet,M,press,1,1,0.4458961933851242,0.4458961933851242
poet,M,prize,1,1,0.44581279158592224,0.44581279158592224
poet,M,born,1,1,0.4416477680206299,0.4416477680206299
poet,M,awards,1,1,0.43707287311553955,0.43707287311553955
poet,M,collection,1,1,0.4346219003200531,0.4346219003200531
poet,M,reads,1,1,0.41455352306365967,0.41455352306365967
poet,M,paris,1,1,0.41286367923021317,0.41286367923021317
poet,M,teaching,1,1,0.41197293996810913,0.41197293996810913
poet,M,prose,1,1,0.4110903739929199,0.4110903739929199
poet,M,invokes,1,1,0.4109715223312378,0.4109715223312378
poet,M,throughout,1,1,0.41021791100502014,0.41021791100502014
poet,M,combine,1,1,0.40999630093574524,0.40999630093574524
poet,M,iron,1,1,0.4030642509460449,0.4030642509460449
poet,M,selected,1,1,0.39663514494895935,0.39663514494895935
poet,M,language,1,1,0.3963412046432495,0.3963412046432495
poet,M,revolutionary,1,1,0.3951001316308975,0.3951001316308975
poet,M,writerâģļs,1,1,0.39286467619240284,0.39286467619240284
poet,M,subdued,1,1,0.38558194041252136,0.38558194041252136
poet,M,anthology,1,1,0.3855394124984741,0.3855394124984741
poet,M,novel,1,1,0.382551372051239,0.382551372051239
poet,M,magazine,1,1,0.38050170987844467,0.38050170987844467
poet,M,brunei,1,1,0.3739960193634033,0.3739960193634033
poet,M,contemporary,1,1,0.36819809675216675,0.36819809675216675
poet,M,most,1,1,0.3667548596858978,0.3667548596858978
poet,M,oppressions,1,1,0.3510257229208946,0.3510257229208946
poet,M,"critic.""--robert",1,1,0.347039005253464,0.347039005253464
poet,M,astral,1,1,0.34139448404312134,0.34139448404312134
poet,M,love,1,1,0.33912142366170883,0.33912142366170883
poet,M,woven,1,1,0.32963496446609497,0.32963496446609497
poet,M,director,1,1,0.31876784563064575,0.31876784563064575
poet,M,danâģļs,1,1,0.31508662924170494,0.31508662924170494
poet,M,song,1,1,0.3144267797470093,0.3144267797470093
poet,M,cordite,1,1,0.3092586398124695,0.3092586398124695
poet,M,released,1,1,0.2926256060600281,0.2926256060600281
poet,M,engaging,1,1,0.2888091504573822,0.2888091504573822
poet,M,performed,1,1,0.2881888151168823,0.2881888151168823
poet,M,autobiographer,1,1,0.28446177393198013,0.28446177393198013
poet,M,festivals,1,1,0.2743467539548874,0.2743467539548874
poet,M,irish,1,1,0.22919440269470215,0.22919440269470215
poet,M,charged,1,1,0.2210852950811386,0.2210852950811386
poet,M,read,1,1,0.2026788741350174,0.2026788741350174
poet,M,issue,1,1,0.19481629133224487,0.19481629133224487
poet,M,will,1,1,0.18600070476531982,0.18600070476531982
professor,F,research,220,193,1.0305991285004314,226.73180827009492
professor,F,university,187,147,0.7031775031358323,131.49419308640063
professor,F,phd,45,45,0.9076524154179626,40.84435869380832
professor,F,teaches,37,37,1.0795621710854608,39.94380033016205
professor,F,teaching,45,42,0.8790586835394303,39.55764075927436
professor,F,interests,52,51,0.7117363191567935,37.01028859615326
professor,F,ph.d,30,30,1.127806936390698,33.83420809172094
professor,F,professor,28,25,0.9766140538267791,27.345193507149816
professor,F,focuses,31,31,0.7296920812899067,22.620454519987106
professor,F,studies,18,17,1.0268815257069137,18.483867462724447
professor,F,include,25,25,0.7040816634893418,17.602041587233543
professor,F,faculty,19,19,0.8143891237284008,15.473393350839615
professor,F,doctorate,12,12,1.2726738977556427,15.272086773067713
professor,F,students,17,17,0.8836181341286968,15.021508280187845
professor,F,examines,16,16,0.9278636500239372,14.845818400382996
professor,F,courses,19,18,0.7410844207594269,14.080603994429111
professor,F,published,16,16,0.717377282679081,11.478036522865295
professor,F,articles,18,18,0.6197194280102849,11.154949704185128
professor,F,blog,1,1,10.494838774204254,10.494838774204254
professor,F,college,13,12,0.6877207449422433,8.940369684249163
professor,F,publications,10,10,0.7937186560127885,7.937186560127884
professor,F,academic,10,10,0.7732363104820251,7.7323631048202515
professor,F,undergraduate,12,12,0.6288051903247833,7.5456622838974
professor,F,theory,9,7,0.809278710020913,7.283508390188217
professor,F,author,8,8,0.8683613054454327,6.946890443563461
professor,F,scholar,9,9,0.7540729099677669,6.786656189709902
professor,F,book,10,10,0.6786319836974144,6.786319836974144
professor,F,literature,7,7,0.9361003238175597,6.552702266722918
professor,F,director,11,11,0.5496911623261191,6.046602785587311
professor,F,field,5,5,1.0773369550704956,5.386684775352478
professor,F,peer-reviewed,5,5,1.043222419731319,5.216112098656595
professor,F,researcher,7,6,0.7420875293069652,5.1946127051487565
professor,F,state,9,9,0.5552699553469816,4.997429598122835
professor,F,taught,7,7,0.7085616929190499,4.95993185043335
professor,F,holds,8,8,0.6106204986572266,4.8849639892578125
professor,F,focus,9,9,0.5242123239570193,4.717910915613174
professor,F,fellowship,8,8,0.5887093171477318,4.709674537181854
professor,F,currently,8,8,0.5874199867248535,4.699359893798828
professor,F,previously,5,5,0.9162249639630318,4.581124819815159
professor,F,academia,4,4,1.1043225154280663,4.417290061712265
professor,F,program,9,9,0.48528700942794484,4.367583084851503
professor,F,lab,4,4,1.0894085764884949,4.3576343059539795
professor,F,anthropologist,2,2,2.130654228851199,4.261308457702398
professor,F,technology,3,3,1.408344844977061,4.225034534931183
professor,F,researches,1,1,3.9965579509735107,3.9965579509735107
professor,F,stanford,7,7,0.5705244557133743,3.99367118999362
professor,F,education,8,8,0.4969077529385686,3.9752620235085487
professor,F,fellow,6,6,0.6566954764227072,3.9401728585362434
professor,F,conducts,5,5,0.7856338620185852,3.928169310092926
professor,F,interest,7,7,0.5388964329447065,3.772275030612945
professor,F,centers,4,4,0.8485359996557236,3.3941439986228943
professor,F,co-author,4,4,0.8476556823588908,3.390622729435563
professor,F,http://cinej.pitt.edu,1,1,3.18092667683959,3.18092667683959
professor,F,department,4,4,0.7831005156040192,3.1324020624160767
professor,F,family,1,1,3.079805850982666,3.079805850982666
professor,F,explores,4,4,0.7660871744155884,3.0643486976623535
professor,F,scholarship,5,5,0.611907136440277,3.0595356822013855
professor,F,nih-funded,2,2,1.49988217279315,2.9997643455863
professor,F,womenâģļs,4,3,0.7481595743447542,2.992638297379017
professor,F,history,4,4,0.7331095049157739,2.9324380196630955
professor,F,essays,4,4,0.7250504344701767,2.900201737880707
professor,F,anthropology,3,3,0.9476539130943517,2.842961739283055
professor,F,language,5,5,0.559091991186142,2.79545995593071
professor,F,law,5,5,0.5577334880828857,2.7886674404144287
professor,F,received,4,4,0.6968399882316589,2.7873599529266357
professor,F,economics,5,5,0.5491312354803085,2.7456561774015427
professor,F,co-editor,4,4,0.6765826474875212,2.7063305899500847
professor,F,areas,4,4,0.6630702838301659,2.6522811353206635
professor,F,student,3,3,0.8732272125780582,2.6196816377341747
professor,F,georgia,1,1,2.5951788425445557,2.5951788425445557
professor,F,engineering,6,5,0.4257274903357029,2.5543649420142174
professor,F,current,4,4,0.6193217411637306,2.4772869646549225
professor,F,clinical,4,4,0.6094864457845688,2.437945783138275
professor,F,mathematics,4,3,0.5991844236850739,2.3967376947402954
professor,F,work,4,4,0.5971749126911163,2.3886996507644653
professor,F,development,4,4,0.5961339455097914,2.3845357820391655
professor,F,psychiatry,2,2,1.1421676222234964,2.284335244446993
professor,F,medical,2,2,1.1309586763381958,2.2619173526763916
professor,F,investigates,4,4,0.5642262101173401,2.2569048404693604
professor,F,unc,3,3,0.7487163543701172,2.2461490631103516
professor,F,doctoral,4,4,0.5507617816329002,2.203047126531601
professor,F,computational,4,4,0.5481041744351387,2.192416697740555
professor,F,grant,3,3,0.7263644946118196,2.1790934838354588
professor,F,visiting,4,4,0.5368553958833218,2.147421583533287
professor,F,action,1,1,2.1343929171562195,2.1343929171562195
professor,F,chair,4,4,0.5309154167771339,2.1236616671085358
professor,F,post-doctoral,4,4,0.5279695335775614,2.1118781343102455
professor,F,interventions,4,3,0.5266003701835871,2.1064014807343483
professor,F,course,3,3,0.6846216271320978,2.0538648813962936
professor,F,contexts,4,4,0.5110873752273619,2.0443495009094477
professor,F,postdoctoral,4,4,0.505204429384321,2.020817717537284
professor,F,chemistry,3,3,0.6664447514340281,1.9993342543020844
professor,F,york,3,3,0.6524917483329773,1.9574752449989319
professor,F,forthcoming,2,2,0.9665481448173523,1.9330962896347046
professor,F,philosophy,4,3,0.4815323203802109,1.9261292815208435
professor,F,classroom,3,3,0.6416248232126236,1.9248744696378708
professor,F,design,4,3,0.47953737527132034,1.9181495010852814
professor,F,archaeology,1,1,1.9036970734596252,1.9036970734596252
professor,F,politics,3,3,0.6335870027542114,1.9007610082626343
professor,F,oxford,2,2,0.9478426575660706,1.8956853151321411
professor,F,dialogism(2000,1,1,1.8691073954105377,1.8691073954105377
professor,F,michigan,3,3,0.618764458845059,1.8562933765351772
professor,F,instructor,3,3,0.612438976764679,1.8373169302940369
professor,F,specialists,1,1,1.833462879061699,1.833462879061699
professor,F,position,2,2,0.9139089286327362,1.8278178572654724
professor,F,methodology,2,2,0.9137687087059021,1.8275374174118042
professor,F,how,2,2,0.9103533625602722,1.8207067251205444
professor,F,funded,4,4,0.4531491845846176,1.8125967383384705
professor,F,comparative,2,2,0.9039649069309235,1.807929813861847
professor,F,migration,3,2,0.5984129924327135,1.7952389772981405
professor,F,cornell,2,2,0.8949949145317078,1.7899898290634155
professor,F,journals,2,2,0.8876031562685966,1.7752063125371933
professor,F,researchers,2,2,0.8795837759971619,1.7591675519943237
professor,F,curriculum,3,3,0.5766081238786379,1.7298243716359138
professor,F,consultant,3,3,0.5737799406051636,1.7213398218154907
professor,F,representation,2,2,0.8540889322757721,1.7081778645515442
professor,F,projects,3,3,0.5682539076854786,1.7047617230564356
professor,F,serves,4,4,0.4233956038951874,1.6935824155807495
professor,F,sociology,3,2,0.5629708950097362,1.6889126850292087
professor,F,grants,2,2,0.8427920751273632,1.6855841502547264
professor,F,interested,3,3,0.5617231031258901,1.6851693093776703
professor,F,addition,3,3,0.5615013887484869,1.6845041662454605
professor,F,conducted,2,2,0.8375751674175262,1.6751503348350525
professor,F,curator,2,2,0.8352628946304321,1.6705257892608643
professor,F,purdue,2,2,0.8224132657051086,1.6448265314102173
professor,F,science,3,3,0.5448511093854904,1.6345533281564713
professor,F,dermatology,3,1,0.5322784706950188,1.5968354120850563
professor,F,linguistics,2,2,0.7902468116953969,1.5804936233907938
professor,F,policy,3,3,0.5249819482366244,1.5749458447098732
professor,F,co-directs,1,1,1.5712629109621048,1.5712629109621048
professor,F,organizational,3,3,0.5214248150587082,1.5642744451761246
professor,F,editor,4,4,0.3837951049208641,1.5351804196834564
professor,F,professors,1,1,1.532667487859726,1.532667487859726
professor,F,graduate,3,3,0.5022682547569275,1.5068047642707825
professor,F,modernity,1,1,1.5030369833111763,1.5030369833111763
professor,F,residency,3,3,0.5007940530776978,1.5023821592330933
professor,F,indiana,2,2,0.7486962676048279,1.4973925352096558
professor,F,board,2,2,0.7484398484230042,1.4968796968460083
professor,F,began,2,2,0.7436549067497253,1.4873098134994507
professor,F,canadian,2,2,0.7404104471206665,1.480820894241333
professor,F,neurology,2,2,0.7393973097205162,1.4787946194410324
professor,F,dissertation,2,2,0.7341462727636099,1.4682925455272198
professor,F,campus,2,2,0.7324661079328507,1.4649322158657014
professor,F,prenatal,1,1,1.464493751525879,1.464493751525879
professor,F,nineteenth-century,2,2,0.7312491983175278,1.4624983966350555
professor,F,undergraduate-level,1,1,1.4559986293315887,1.4559986293315887
professor,F,studentsâģļ,2,2,0.719892755150795,1.43978551030159
professor,F,genetics,2,2,0.7191701233386993,1.4383402466773987
professor,F,positions,3,3,0.47569987177848816,1.4270996153354645
professor,F,early-nineteenth-century,1,1,1.4260151591151953,1.4260151591151953
professor,F,programs,3,3,0.4742349212368329,1.4227047637104988
professor,F,conferences,2,2,0.7071835291571915,1.414367058314383
professor,F,within,2,2,0.7047756016254425,1.409551203250885
professor,F,heterogeneity,2,2,0.7011103285476565,1.402220657095313
professor,F,american,3,3,0.46365002791086835,1.390950083732605
professor,F,addresses,2,2,0.6820121109485626,1.3640242218971252
professor,F,nation-building,1,1,1.3616825640201569,1.3616825640201569
professor,F,biostatistics,2,2,0.672576155513525,1.34515231102705
professor,F,âģļs,2,2,0.6701166592538357,1.3402333185076714
professor,F,pedagogy,3,3,0.44591494898001355,1.3377448469400406
professor,F,undergraduates,3,2,0.44546180218458176,1.3363854065537453
professor,F,immunotherapy,2,1,0.6639523468911648,1.3279046937823296
professor,F,uw/sch,1,1,1.3251299485564232,1.3251299485564232
professor,F,emerging,2,2,0.6611405909061432,1.3222811818122864
professor,F,mfa,2,2,0.6565783470869064,1.3131566941738129
professor,F,psychologist,1,1,1.3080090284347534,1.3080090284347534
professor,F,criminology,1,1,1.3079771101474762,1.3079771101474762
professor,F,microbiology,2,2,0.6525510065257549,1.3051020130515099
professor,F,princeton,2,2,0.6501875780522823,1.3003751561045647
professor,F,researching,1,1,1.2803072929382324,1.2803072929382324
professor,F,interactions,2,2,0.6399850845336914,1.2799701690673828
professor,F,jennifer,1,1,1.2661364078521729,1.2661364078521729
professor,F,linkages,1,1,1.261090487241745,1.261090487241745
professor,F,emphasis,2,2,0.627583384513855,1.25516676902771
professor,F,stratification,1,1,1.2551603019237518,1.2551603019237518
professor,F,knowledge,2,2,0.6222897935658693,1.2445795871317387
professor,F,care,1,1,1.2404531836509705,1.2404531836509705
professor,F,thompsonâģļs,3,2,0.41130850339929265,1.2339255101978779
professor,F,physiciansâģļ,1,1,1.232597827911377,1.232597827911377
professor,F,laboratory,3,3,0.41083045800526935,1.232491374015808
professor,F,haunthenticity,1,1,1.226674448698759,1.226674448698759
professor,F,shaped,1,1,1.2233698964118958,1.2233698964118958
professor,F,co-chair,2,2,0.6026048790663481,1.2052097581326962
professor,F,industry,2,2,0.6008667945861816,1.2017335891723633
professor,F,specifically,2,2,0.5984928868710995,1.196985773742199
professor,F,intersection,2,2,0.5952082574367523,1.1904165148735046
professor,F,management,2,2,0.5933856964111328,1.1867713928222656
professor,F,advisory,2,2,0.5914828181266785,1.182965636253357
professor,F,topics,2,2,0.5836154818534851,1.1672309637069702
professor,F,michelle,2,1,0.5796080827713013,1.1592161655426025
professor,F,scientists,1,1,1.1533862501382828,1.1533862501382828
professor,F,epidemiology,2,2,0.5724491458386183,1.1448982916772366
professor,F,eco-pedagogy,1,1,1.144598614424467,1.144598614424467
professor,F,nurse,2,2,0.5674073696136475,1.134814739227295
professor,F,post-colonial,1,1,1.134591057896614,1.134591057896614
professor,F,adjunct,2,2,0.5660323798656464,1.1320647597312927
professor,F,occasionally,1,1,1.1311122179031372,1.1311122179031372
professor,F,peer,2,2,0.560711145401001,1.121422290802002
professor,F,scholars,1,1,1.1133651733398438,1.1133651733398438
professor,F,colorado,2,2,0.5492798388004303,1.0985596776008606
professor,F,neuro-oncology,2,1,0.5400759396143258,1.0801518792286515
professor,F,pharmacology,1,1,1.0635070204734802,1.0635070204734802
professor,F,hematopathology,1,1,1.0502430573105812,1.0502430573105812
professor,F,maintains,1,1,1.0475435256958008,1.0475435256958008
professor,F,ethnographic,2,2,0.5230876356363297,1.0461752712726593
professor,F,post-independence,1,1,1.0367539040744305,1.0367539040744305
professor,F,cardiology,3,2,0.34496715664863586,1.0349014699459076
professor,F,programming,1,1,1.0214920043945312,1.0214920043945312
professor,F,lecturer,1,1,1.0156546831130981,1.0156546831130981
professor,F,missouri,2,2,0.5062000006437302,1.0124000012874603
professor,F,forebrain,1,1,1.0019120499491692,1.0019120499491692
professor,F,literacy,2,2,0.4993465831503272,0.9986931663006544
professor,F,theatre,2,2,0.49842095375061035,0.9968419075012207
professor,F,gerontology,1,1,0.9955911561846733,0.9955911561846733
professor,F,sociocultural,1,1,0.9947464466094971,0.9947464466094971
professor,F,academy,1,1,0.9927873611450195,0.9927873611450195
professor,F,epidemiological,1,1,0.9906743764877319,0.9906743764877319
professor,F,project,2,2,0.49166858196258545,0.9833371639251709
