id,profession,profession_stored,gender,swap_direction,n_tokens_swapped,pred_label_stored,pred_label_original_fresh,stored_fresh_agree,pred_label_swapped,pred_flipped,pred_prob_original_class_original,pred_prob_original_class_after_swap,pred_prob_swapped_top,prob_drop
48658,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9996,0.9996,0.9996,0.0
30942,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.8509,0.8371,0.8371,0.013800000000000034
43983,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.7258,0.7572,0.7572,-0.031399999999999983
44544,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
85952,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
62170,teacher,teacher,M,M→F,5,teacher,teacher,True,journalist,True,0.4067,0.3637,0.3713,0.04299999999999998
89370,filmmaker,filmmaker,F,F→M,3,filmmaker,filmmaker,True,filmmaker,False,0.9681,0.9687,0.9687,-0.0006000000000000449
18158,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9987,0.9984,0.9984,0.000300000000000078
77201,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9997,0.9998,0.9998,-9.999999999998899e-05
52820,psychologist,psychologist,M,M→F,7,psychologist,psychologist,True,psychologist,False,0.9987,0.9985,0.9985,0.00019999999999997797
45176,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9979,0.998,0.998,-9.999999999998899e-05
58044,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
56744,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9997,0.9998,0.9998,-9.999999999998899e-05
28898,composer,composer,M,M→F,5,composer,composer,True,composer,False,0.9905,0.9892,0.9892,0.0013000000000000789
16998,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.999,0.9988,0.9988,0.00019999999999997797
3594,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9852,0.9855,0.9855,-0.000300000000000078
13086,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9853,0.9839,0.9839,0.0013999999999999568
53396,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9997,0.9997,0.9997,0.0
77747,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9827,0.9774,0.9774,0.005299999999999971
33641,attorney,attorney,F,F→M,3,attorney,attorney,True,accountant,True,0.2648,0.2043,0.2055,0.06049999999999997
85216,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
75410,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
40115,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9996,0.9997,0.9997,-9.999999999998899e-05
7580,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
93321,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9883,0.9862,0.9862,0.0020999999999999908
63339,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
63073,nurse,nurse,M,M→F,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
34254,dietitian,dietitian,F,F→M,3,dietitian,dietitian,True,dietitian,False,0.9797,0.8832,0.8832,0.09650000000000003
7648,teacher,teacher,F,F→M,1,teacher,teacher,True,teacher,False,0.9981,0.9983,0.9983,-0.00019999999999997797
55753,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9993,0.9991,0.9991,0.00019999999999997797
28785,physician,physician,M,M→F,1,physician,physician,True,physician,False,0.9883,0.9929,0.9929,-0.0046000000000000485
79050,accountant,accountant,M,M→F,4,accountant,accountant,True,accountant,False,0.9983,0.9979,0.9979,0.00039999999999995595
11919,physician,physician,F,F→M,4,physician,physician,True,physician,False,0.9922,0.9767,0.9767,0.015499999999999958
45556,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
8066,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9798,0.9803,0.9803,-0.0004999999999999449
76638,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.4529,0.5252,0.5252,-0.07229999999999998
65408,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9869,0.9885,0.9885,-0.0016000000000000458
6324,psychologist,psychologist,F,F→M,2,psychologist,psychologist,True,psychologist,False,0.9973,0.9978,0.9978,-0.000500000000000056
31209,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.811,0.9243,0.9243,-0.11329999999999996
80536,software engineer,software engineer,F,F→M,1,software engineer,software engineer,True,software engineer,False,0.9044,0.8812,0.8812,0.0232
35655,accountant,accountant,F,F→M,4,accountant,accountant,True,accountant,False,0.9989,0.9989,0.9989,0.0
38095,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9977,0.9978,0.9978,-9.999999999998899e-05
59230,software engineer,software engineer,M,M→F,2,software engineer,software engineer,True,software engineer,False,0.9857,0.9872,0.9872,-0.0014999999999999458
382,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9978,0.998,0.998,-0.00019999999999997797
56052,photographer,photographer,F,F→M,4,photographer,photographer,True,photographer,False,0.9986,0.9985,0.9985,9.999999999998899e-05
29029,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
64880,poet,poet,F,F→M,1,poet,poet,True,poet,False,0.9234,0.9278,0.9278,-0.0043999999999999595
28007,professor,professor,M,M→F,9,professor,professor,True,professor,False,0.9995,0.9996,0.9996,-9.999999999998899e-05
7715,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.987,0.9907,0.9907,-0.0037000000000000366
83057,physician,physician,M,M→F,1,physician,physician,True,physician,False,0.84,0.8604,0.8604,-0.020400000000000085
31656,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9951,0.9962,0.9962,-0.0010999999999999899
24198,journalist,journalist,M,M→F,4,journalist,journalist,True,journalist,False,0.9988,0.9989,0.9989,-9.999999999998899e-05
75006,nurse,nurse,F,F→M,5,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
85460,surgeon,surgeon,M,M→F,2,surgeon,surgeon,True,surgeon,False,0.9989,0.9989,0.9989,0.0
85436,photographer,photographer,F,F→M,9,photographer,photographer,True,photographer,False,0.9962,0.9942,0.9942,0.0020000000000000018
46201,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.3897,0.2732,0.2732,0.11649999999999999
16118,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.9036,0.9365,0.9365,-0.03290000000000004
78796,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.8593,0.9053,0.9053,-0.04600000000000004
8643,journalist,journalist,M,M→F,3,journalist,journalist,True,journalist,False,0.999,0.9991,0.9991,-9.999999999998899e-05
22362,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.974,0.9722,0.9722,0.0018000000000000238
69278,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9162,0.947,0.947,-0.03079999999999994
9803,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
63303,psychologist,psychologist,F,F→M,2,psychologist,psychologist,True,psychologist,False,0.9959,0.9963,0.9963,-0.00039999999999995595
69772,architect,architect,M,M→F,4,architect,architect,True,nurse,True,0.2547,0.0075,0.4181,0.24719999999999998
80465,journalist,journalist,M,M→F,4,journalist,journalist,True,journalist,False,0.9964,0.9971,0.9971,-0.0007000000000000339
32928,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9039,0.8611,0.8611,0.04280000000000006
38052,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9986,0.9985,0.9985,9.999999999998899e-05
56174,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
7564,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
45840,physician,physician,M,M→F,2,physician,physician,True,professor,True,0.7028,0.3199,0.5573,0.38289999999999996
41134,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9993,0.9994,0.9994,-9.999999999998899e-05
56216,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.5336,0.6287,0.6287,-0.09510000000000007
63796,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.7344,0.7931,0.7931,-0.058699999999999974
59833,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
24281,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
84369,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
65064,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
61172,teacher,teacher,F,F→M,7,teacher,teacher,True,teacher,False,0.9499,0.9571,0.9571,-0.007199999999999984
9792,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.3579,0.3568,0.3568,0.0010999999999999899
26220,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9984,0.9984,0.9984,0.0
21266,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.999,0.9992,0.9992,-0.00019999999999997797
11550,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9962,0.9964,0.9964,-0.00019999999999997797
49347,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9985,0.9987,0.9987,-0.00019999999999997797
5419,journalist,journalist,M,M→F,3,journalist,journalist,True,journalist,False,0.9644,0.969,0.969,-0.0045999999999999375
63833,attorney,attorney,F,F→M,7,attorney,attorney,True,attorney,False,0.9984,0.9983,0.9983,9.999999999998899e-05
87350,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9478,0.9412,0.9412,0.006599999999999939
15937,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
7490,psychologist,psychologist,F,F→M,6,psychologist,psychologist,True,attorney,True,0.5982,0.1917,0.4311,0.4065
70964,nurse,nurse,F,F→M,4,nurse,nurse,True,nurse,False,0.9994,0.9995,0.9995,-0.00010000000000010001
8246,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.998,0.9981,0.9981,-9.999999999998899e-05
349,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9993,0.9994,0.9994,-9.999999999998899e-05
30395,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.8654,0.9255,0.9255,-0.06010000000000004
32124,attorney,attorney,F,F→M,7,attorney,attorney,True,attorney,False,0.9998,0.9998,0.9998,0.0
4087,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
87967,dentist,dentist,F,F→M,2,dentist,dentist,True,dentist,False,0.9906,0.9882,0.9882,0.0024000000000000687
8815,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
56005,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9983,0.9983,0.9983,0.0
64139,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9966,0.9971,0.9971,-0.0004999999999999449
7668,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
23866,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9988,0.9989,0.9989,-9.999999999998899e-05
12173,professor,professor,F,F→M,2,professor,professor,True,architect,True,0.5949,0.4328,0.5415,0.16209999999999997
84415,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9947,0.9941,0.9941,0.0006000000000000449
15028,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9997,0.9997,0.9997,0.0
56990,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
6244,teacher,teacher,F,F→M,7,teacher,teacher,True,teacher,False,0.9988,0.9988,0.9988,0.0
28254,surgeon,surgeon,M,M→F,3,surgeon,surgeon,True,surgeon,False,0.9526,0.9394,0.9394,0.01319999999999999
9193,attorney,attorney,F,F→M,3,attorney,attorney,True,attorney,False,0.9667,0.9708,0.9708,-0.0040999999999999925
56651,psychologist,psychologist,F,F→M,2,psychologist,psychologist,True,psychologist,False,0.5035,0.6543,0.6543,-0.15080000000000005
50008,teacher,teacher,F,F→M,6,teacher,teacher,True,teacher,False,0.9106,0.9159,0.9159,-0.005300000000000082
83557,physician,physician,F,F→M,2,physician,physician,True,surgeon,True,0.5442,0.3351,0.6391,0.2091
21282,surgeon,surgeon,M,M→F,2,surgeon,surgeon,True,surgeon,False,0.9989,0.9989,0.9989,0.0
42003,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
49062,architect,architect,F,F→M,2,architect,architect,True,architect,False,0.6027,0.8547,0.8547,-0.252
64719,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.9984,0.9983,0.9983,9.999999999998899e-05
67616,attorney,attorney,F,F→M,3,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
69080,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
91850,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9407,0.8442,0.8442,0.09650000000000003
41795,accountant,accountant,M,M→F,6,accountant,accountant,True,accountant,False,0.6845,0.4771,0.4771,0.20739999999999997
75906,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9988,0.9988,0.9988,0.0
94457,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9996,0.9995,0.9995,9.999999999998899e-05
57688,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9856,0.9849,0.9849,0.0007000000000000339
11490,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.981,0.9139,0.9139,0.06709999999999994
95328,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9997,0.9996,0.9996,9.999999999998899e-05
73785,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.998,0.9972,0.9972,0.0008000000000000229
94573,composer,composer,M,M→F,4,composer,composer,True,composer,False,0.9983,0.9983,0.9983,0.0
62660,model,model,F,F→M,1,model,model,True,model,False,0.9989,0.9987,0.9987,0.00019999999999997797
86393,psychologist,psychologist,M,M→F,6,psychologist,psychologist,True,psychologist,False,0.9958,0.9962,0.9962,-0.00039999999999995595
43557,psychologist,psychologist,F,F→M,8,psychologist,psychologist,True,psychologist,False,0.994,0.9913,0.9913,0.0027000000000000357
75997,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9996,0.9996,0.9996,0.0
20208,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9921,0.9924,0.9924,-0.00029999999999996696
24872,psychologist,psychologist,M,M→F,3,psychologist,psychologist,True,psychologist,False,0.9838,0.98,0.98,0.0038000000000000256
71137,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9933,0.9814,0.9814,0.01189999999999991
45700,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.8911,0.9332,0.9332,-0.042100000000000026
57717,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9273,0.8949,0.8949,0.032399999999999984
62117,architect,architect,F,F→M,2,architect,architect,True,architect,False,0.6738,0.5886,0.5886,0.08519999999999994
6330,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9986,0.9983,0.9983,0.000300000000000078
91861,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.7168,0.7997,0.7997,-0.08289999999999997
87153,dietitian,dietitian,F,F→M,1,dietitian,dietitian,True,dietitian,False,0.9831,0.7721,0.7721,0.21099999999999997
20681,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
40725,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
4070,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.8752,0.9053,0.9053,-0.030100000000000016
46750,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9993,0.9995,0.9995,-0.000200000000000089
51309,dentist,dentist,M,M→F,7,dentist,dentist,True,dentist,False,0.9917,0.9925,0.9925,-0.0008000000000000229
13748,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9991,0.9992,0.9992,-9.999999999998899e-05
46471,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9971,0.9922,0.9922,0.0049000000000000155
45131,journalist,journalist,M,M→F,1,journalist,journalist,True,journalist,False,0.9968,0.9977,0.9977,-0.0009000000000000119
10612,journalist,journalist,M,M→F,1,journalist,journalist,True,journalist,False,0.9911,0.9954,0.9954,-0.0042999999999999705
69809,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9942,0.9915,0.9915,0.0026999999999999247
80915,teacher,teacher,F,F→M,6,teacher,teacher,True,teacher,False,0.4841,0.3539,0.3539,0.13019999999999998
38659,surgeon,surgeon,M,M→F,3,surgeon,surgeon,True,surgeon,False,0.9945,0.9903,0.9903,0.0042000000000000925
11242,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9282,0.9433,0.9433,-0.015100000000000002
18948,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9846,0.985,0.985,-0.00039999999999995595
57573,teacher,teacher,M,M→F,3,teacher,teacher,True,teacher,False,0.9981,0.9982,0.9982,-9.999999999998899e-05
47849,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9985,0.9985,0.9985,0.0
31195,journalist,journalist,M,M→F,8,journalist,journalist,True,journalist,False,0.45,0.5297,0.5297,-0.07969999999999994
55492,surgeon,surgeon,M,M→F,2,surgeon,surgeon,True,surgeon,False,0.999,0.999,0.999,0.0
74262,architect,architect,M,M→F,5,architect,architect,True,architect,False,0.9883,0.9911,0.9911,-0.0028000000000000247
67093,attorney,attorney,M,M→F,6,attorney,attorney,True,attorney,False,0.9849,0.991,0.991,-0.006099999999999994
86895,psychologist,psychologist,M,M→F,4,psychologist,psychologist,True,psychologist,False,0.8464,0.8457,0.8457,0.0007000000000000339
69250,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.9754,0.953,0.953,0.022400000000000087
3094,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.5523,0.5218,0.5218,0.03049999999999997
86240,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9605,0.8894,0.8894,0.07110000000000005
64821,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9977,0.998,0.998,-0.00029999999999996696
81106,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9994,0.9992,0.9992,0.00019999999999997797
61438,psychologist,psychologist,F,F→M,4,psychologist,psychologist,True,psychologist,False,0.9731,0.9766,0.9766,-0.0035000000000000586
94318,nurse,nurse,F,F→M,5,nurse,nurse,True,psychologist,True,0.5229,0.1323,0.5097,0.39060000000000006
9403,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9986,0.9986,0.9986,0.0
4979,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9972,0.9973,0.9973,-9.999999999998899e-05
6454,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9862,0.9894,0.9894,-0.0031999999999999806
65450,psychologist,psychologist,M,M→F,2,psychologist,psychologist,True,psychologist,False,0.9781,0.9707,0.9707,0.007399999999999962
23595,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
39166,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9921,0.9947,0.9947,-0.0026000000000000467
80720,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9988,0.9989,0.9989,-9.999999999998899e-05
33130,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9756,0.953,0.953,0.022600000000000064
82211,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9971,0.9976,0.9976,-0.000500000000000056
45411,poet,poet,M,M→F,4,poet,poet,True,poet,False,0.9938,0.9939,0.9939,-9.999999999998899e-05
16879,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
57041,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9537,0.9154,0.9154,0.0383
32301,teacher,teacher,M,M→F,3,teacher,teacher,True,teacher,False,0.6141,0.5828,0.5828,0.031299999999999994
77310,software engineer,software engineer,M,M→F,5,software engineer,software engineer,True,software engineer,False,0.9921,0.9922,0.9922,-9.999999999998899e-05
78686,painter,painter,F,F→M,7,painter,painter,True,painter,False,0.9934,0.9939,0.9939,-0.000500000000000056
39046,painter,painter,M,M→F,1,painter,painter,True,painter,False,0.9924,0.9923,0.9923,9.999999999998899e-05
57330,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.9952,0.9956,0.9956,-0.00040000000000006697
91347,attorney,attorney,M,M→F,4,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
67845,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.997,0.9966,0.9966,0.00039999999999995595
6653,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.5828,0.5935,0.5935,-0.010700000000000043
11831,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.973,0.9767,0.9767,-0.0037000000000000366
31133,teacher,teacher,F,F→M,6,teacher,teacher,True,teacher,False,0.9986,0.9983,0.9983,0.000300000000000078
9141,professor,professor,M,M→F,8,professor,professor,True,professor,False,0.9996,0.9997,0.9997,-9.999999999998899e-05
34992,teacher,teacher,M,M→F,2,teacher,teacher,True,teacher,False,0.9619,0.9634,0.9634,-0.0015000000000000568
88564,journalist,journalist,F,F→M,4,journalist,journalist,True,journalist,False,0.6864,0.4226,0.4226,0.26380000000000003
76312,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9832,0.9328,0.9328,0.0504
11348,teacher,teacher,F,F→M,5,teacher,teacher,True,teacher,False,0.9952,0.9934,0.9934,0.0018000000000000238
20332,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9988,0.9989,0.9989,-9.999999999998899e-05
4715,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
2010,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
11117,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.996,0.9964,0.9964,-0.00039999999999995595
84579,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9068,0.8749,0.8749,0.03190000000000004
57891,filmmaker,filmmaker,M,M→F,2,filmmaker,filmmaker,True,filmmaker,False,0.9905,0.9874,0.9874,0.0030999999999999917
37802,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.8684,0.9216,0.9216,-0.053200000000000025
32697,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
48213,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9979,0.9989,0.9989,-0.0010000000000000009
1387,teacher,teacher,F,F→M,3,teacher,teacher,True,teacher,False,0.998,0.9979,0.9979,9.999999999998899e-05
10391,poet,poet,F,F→M,4,poet,poet,True,poet,False,0.831,0.8079,0.8079,0.02310000000000001
12097,photographer,photographer,M,M→F,4,photographer,photographer,True,photographer,False,0.9915,0.9902,0.9902,0.0013000000000000789
79091,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
37338,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
57964,journalist,journalist,F,F→M,1,journalist,journalist,True,journalist,False,0.9697,0.9404,0.9404,0.029299999999999993
72950,accountant,accountant,M,M→F,3,accountant,accountant,True,accountant,False,0.6196,0.6214,0.6214,-0.0017999999999999128
16247,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9902,0.9914,0.9914,-0.0011999999999999789
25115,psychologist,psychologist,M,M→F,3,psychologist,psychologist,True,psychologist,False,0.9993,0.9994,0.9994,-9.999999999998899e-05
45909,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.8972,0.8697,0.8697,0.02749999999999997
48644,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9996,0.9995,0.9995,9.999999999998899e-05
65372,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9974,0.9967,0.9967,0.0006999999999999229
26272,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.999,0.999,0.999,0.0
61375,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
33140,physician,physician,M,M→F,5,physician,physician,True,nurse,True,0.2186,0.098,0.2865,0.12059999999999998
88253,model,model,F,F→M,4,model,model,True,model,False,0.9991,0.9972,0.9972,0.0019000000000000128
49653,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9994,0.9993,0.9993,9.999999999998899e-05
65947,composer,composer,M,M→F,4,composer,composer,True,composer,False,0.994,0.9936,0.9936,0.00039999999999995595
2854,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9685,0.9795,0.9795,-0.01100000000000001
82139,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
37671,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.8086,0.8604,0.8604,-0.05180000000000007
7084,photographer,photographer,M,M→F,5,photographer,photographer,True,photographer,False,0.998,0.9979,0.9979,9.999999999998899e-05
71189,attorney,attorney,M,M→F,6,attorney,attorney,True,attorney,False,0.9998,0.9997,0.9997,9.999999999998899e-05
26071,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.996,0.9918,0.9918,0.0041999999999999815
79348,model,model,F,F→M,4,model,model,True,model,False,0.9995,0.9989,0.9989,0.0006000000000000449
86781,photographer,photographer,M,M→F,4,photographer,photographer,True,photographer,False,0.97,0.9672,0.9672,0.0028000000000000247
27634,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9964,0.9976,0.9976,-0.0012000000000000899
37370,surgeon,surgeon,M,M→F,3,surgeon,surgeon,True,surgeon,False,0.9918,0.9861,0.9861,0.005700000000000038
1417,teacher,teacher,F,F→M,8,teacher,teacher,True,teacher,False,0.9816,0.9894,0.9894,-0.007799999999999918
83374,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.874,0.8059,0.8059,0.06810000000000005
82987,journalist,journalist,M,M→F,6,journalist,journalist,True,journalist,False,0.9063,0.9622,0.9622,-0.05590000000000006
51213,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9969,0.9961,0.9961,0.0008000000000000229
87481,painter,painter,F,F→M,1,painter,painter,True,painter,False,0.8563,0.7719,0.7719,0.08439999999999992
94981,journalist,journalist,M,M→F,2,journalist,journalist,True,journalist,False,0.8673,0.842,0.842,0.02529999999999999
67490,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9279,0.933,0.933,-0.0051000000000001044
91163,journalist,journalist,F,F→M,3,journalist,journalist,True,journalist,False,0.9985,0.9981,0.9981,0.00040000000000006697
78130,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9496,0.9522,0.9522,-0.0026000000000000467
62471,filmmaker,filmmaker,F,F→M,4,filmmaker,filmmaker,True,filmmaker,False,0.9909,0.9921,0.9921,-0.0011999999999999789
84529,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9978,0.9978,0.9978,0.0
18793,accountant,accountant,M,M→F,1,accountant,accountant,True,accountant,False,0.8905,0.8217,0.8217,0.06879999999999997
64410,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
50844,software engineer,software engineer,F,F→M,3,software engineer,software engineer,True,software engineer,False,0.9497,0.939,0.939,0.010700000000000043
